t,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,V1
2017-04-30,3900465342954830000,351225,1358.331032697307,1387.6839701971005,1324.6791118734889,1383.0539029623956,252303079,199.30763935,16303375.0,281338,0.0552
2017-05-01,3910636271519370000,373976,1378.4161623318278,1461.2291183875918,1361.6617427583672,1425.2481458294692,252677055,227.7488656,16305250.0,294636,0.033
2017-05-02,4094964526599390000,428686,1422.2165078497117,1486.717081161271,1403.916200576214,1465.5810426561522,253105741,272.67966183,16307225.0,333003,0.039
2017-05-03,3407754359093440000,392264,1460.8623558507238,1526.4207056110508,1447.0502524009062,1526.4207056110508,253498005,247.34367708,16308875.0,295017,0.036
2017-05-04,4351423001353240000,469662,1516.488447840905,1649.2311242446478,1471.373993968837,1554.006848920395,253967667,307.09568071,16310975.0,354569,0.045
2017-05-05,3337839067401070000,356111,1555.3538314552943,1618.1472687537275,1518.2582041145406,1526.2278035910022,254323778,261.31168454,16312587.5,267064,0.042
2017-05-06,4412083155184020000,473788,1542.4728324956584,1587.2701171865506,1522.4185878110377,1584.9514134546134,254797566,296.57369266,16314687.5,362854,0.0375
2017-05-07,4289836640560770000,388359,1583.2597223303069,1608.9070040807885,1538.5209096631158,1597.2058531775515,255185925,277.03575031,16316775.0,315844,0.036
2017-05-08,4695493749770960000,471403,1592.1295882773832,1701.8770462876066,1579.10566976566,1701.8770462876066,255657328,316.4495528,16319025.0,364916,0.039
2017-05-09,4001898412759990000,442237,1703.920787454657,1777.4103235376,1659.7583153932392,1719.596103326025,256099565,302.96153363,16320962.5,332724,0.0495
2017-05-10,4094499006607620000,405266,1717.39958682006,1796.9842207726106,1686.9845492838638,1791.2692326528577,256504831,303.26495895,16322812.5,311243,0.045
2017-05-11,3712101281372640000,393881,1793.6761928126723,1883.9623374258304,1755.310461610091,1834.8367578988764,256898712,279.58022914,16324500.0,294608,0.0495
2017-05-12,4302626884115410000,415119,1835.2065775733045,1836.6272877653007,1663.741203260312,1694.4671103687208,257313831,322.05057537,16326425.0,317544,0.0585
2017-05-13,4371270940460080000,428850,1688.7122804963317,1787.7256658652173,1613.3099762833867,1787.7256658652173,257742681,301.19440047,16328400.0,329108,0.066
2017-05-14,4594293600093220000,483476,1785.5009578492852,1822.070450658413,1766.5101257136744,1796.773092238691,258226157,297.47622441,16330450.0,368934,0.0525
2017-05-15,4666867949471760000,422746,1796.8916948750498,1801.92542464388,1700.5894266623625,1724.769487350055,258648903,327.30377033,16332575.0,329059,0.0735
2017-05-16,3710205930644240000,312125,1721.3180526990534,1768.2527666955143,1659.3218698443366,1738.6013027843976,258961028,343.40900559,16334225.0,233845,0.0645
2017-05-17,4238105776604150000,417037,1754.5928456102702,1836.075688318601,1691.866823153061,1803.9774846922924,259378065,485.9361122,16336162.5,317372,0.0495
2017-05-18,3975994497680720000,388950,1807.1349839449497,1893.3474894673584,1779.1447259550496,1891.2189190792064,259767015,392.02141315,16337937.5,288762,0.048
2017-05-19,4530441457297140000,430261,1888.4038022105483,1975.1257596487249,1887.6228954935889,1966.160006119612,260197276,442.811934,16339987.5,319338,0.057
2017-05-20,4598525433703550000,477995,1970.9701714537407,2052.975727529383,1943.363956774297,2052.975727529383,260675271,387.7538543,16342050.0,352640,0.057
2017-05-21,4118439619969670000,433041,2039.1579501308927,2091.954659886319,1994.4681207533083,2052.5502115695963,261108312,352.78845637,16343887.5,325910,0.057
2017-05-22,4061139146976140000,440302,2049.794254672951,2269.7438686808346,2010.2741957128687,2114.3483953568734,261548614,406.63804239,16345712.5,327722,0.0915
2017-05-23,4820785704048820000,484078,2106.9739635541155,2270.61738300623,2105.796416300229,2268.056017841441,262032692,468.38356854,16347812.5,367542,0.0975
2017-05-24,4583601366473190000,446593,2273.8409534919383,2475.673030491956,2273.8409534919383,2431.179175212533,262479285,472.94001691,16349737.5,338488,0.1095
2017-05-25,4795926135612460000,472227,2429.178641295211,2776.8098897369737,2275.992160374745,2331.346228080497,262951512,498.87943053,16351775.0,349951,0.15
2017-05-26,4609369059197920000,468771,2342.9461501806645,2635.855887097431,2068.3364772678856,2272.1649053409087,263420283,469.79624965,16353687.5,333187,0.1125
2017-05-27,4876277436323990000,446181,2269.229271129868,2343.9210308317456,1894.6917061236109,2078.632375146129,263866464,528.8278222,16355787.5,331746,0.099
2017-05-28,4872865355508450000,394694,2086.346021292058,2325.023183311546,2086.346021292058,2225.4645712728297,264261158,421.48503001,16357850.0,307978,0.0675
2017-05-29,4465025785003800000,415287,2228.187537202285,2351.3030199721043,2141.3642203934987,2286.2068610012675,264676445,494.90441559,16359737.5,321487,0.066
2017-05-30,5278098880524600000,457311,2281.741506451332,2329.9727211338613,2127.10919184414,2185.100505347192,265133756,588.38790095,16361975.0,347782,0.066
2017-05-31,4869968022039670000,434775,2195.264578209779,2335.8239155638744,2175.6157891224093,2298.220974587216,265568531,570.4198544,16364025.0,321470,0.0675
2017-06-01,5048489019385430000,435580,2304.018091062967,2465.9396065585784,2304.018091062967,2417.941273911206,266004111,569.07004507,16366150.0,319539,0.117
2017-06-02,4372747828127790000,370346,2415.5890960602783,2483.55601841524,2387.823380674922,2479.5616565385294,266374457,470.15193004,16367975.0,271393,0.096
2017-06-03,5644387487353820000,406229,2482.072714402328,2594.053386966797,2450.958398803231,2543.8723274892395,266780686,545.64725387,16370375.0,305128,0.09
2017-06-04,4988024139420970000,358810,2545.7588822542857,2562.0054087835265,2474.891190823877,2521.845867583053,267139496,441.99355556,16372387.5,265883,0.0825
2017-06-05,5537298253923600000,405962,2525.755417327364,2695.0334189788464,2524.0072464112272,2695.0334189788464,267545458,475.43804182,16374437.5,289766,0.099
2017-06-06,5083998841267710000,428436,2696.10285040881,2932.5821426820485,2696.10285040881,2873.796937493244,267973894,511.33813564,16376325.0,297265,0.1485
2017-06-07,5539050198810560000,478624,2880.1403679006303,2884.869287399578,2628.170794246092,2701.4140898844944,268452518,668.13204735,16378387.5,339555,0.1335
2017-06-08,5602467543093330000,427094,2686.766241982738,2805.2231796109395,2632.9114233543887,2803.297016793037,268879612,490.9904414,16380450.0,307212,0.105
2017-06-09,5062657400950030000,402501,2801.734313704615,2859.339989973545,2794.393960987752,2810.2941602110886,269282113,455.56014992,16382337.5,282033,0.108
2017-06-10,4779380256074040000,354570,2815.7116366862456,2926.294983495495,2805.2066911080933,2919.9279707867463,269636683,390.9040331,16384100.0,254852,0.1005
2017-06-11,4938927119413620000,315893,2919.691768329122,2995.0725473816447,2879.808505444412,2991.442658400016,269952576,356.12024978,16385925.0,222746,0.1035
2017-06-12,4991754382894150000,383874,2980.500944243533,2997.432838861595,2501.9286419386744,2656.1781794939084,270336450,409.8643713,16387762.5,268951,0.144
2017-06-13,4718915803823440000,422991,2661.828690874785,2786.943765291323,2655.561686059993,2707.2075876857843,270759441,479.43977642,16389525.0,291635,0.1215
2017-06-14,4718164068864810000,404792,2705.8009052169546,2815.017385299792,2344.577822861521,2443.774072635811,271164233,454.74199601,16391275.0,287504,0.114
2017-06-15,5137985147265640000,407444,2433.6342346521847,2511.6656672815893,2096.5668127811555,2415.092620939786,271571677,435.40345777,16393187.5,292988,0.15
2017-06-16,5022845041806060000,374282,2404.8434294922754,2517.651579280724,2306.455998451262,2485.221578415977,271945959,375.35139576,16395037.5,269789,0.111
2017-06-17,4943918414554480000,329596,2467.84907970138,2677.313858905773,2426.809929595001,2644.369429981152,272275555,311.39831919,16396850.0,236409,0.093
2017-06-18,5053287511887030000,289709,2635.087004799845,2665.4063458232936,2461.820768826104,2512.428822086344,272565264,277.9955946,16398662.5,209214,0.09
2017-06-19,5350475793620640000,379004,2519.222573850259,2595.047554549299,2487.6652501417584,2595.047554549299,272944268,387.16284645,16400550.0,269623,0.0885
2017-06-20,4874300439467230000,401894,2599.0651429242703,2770.1604697745192,2588.628046381963,2734.934233111323,273346162,388.08537505,16402275.0,269300,0.0975
2017-06-21,4928881364541150000,413793,2724.5122943172723,2781.958974947119,2599.317101013677,2653.536153083557,273759955,462.70370719,16404025.0,280063,0.1005
2017-06-22,4910415830003870000,374728,2652.2045915635854,2727.8839588188785,2599.1244013450582,2693.67774038443,274134683,447.10509654,16405762.5,269546,0.0915
2017-06-23,5795684005993630000,352171,2697.943783455544,2737.4647888197023,2673.7445242085423,2687.6564249824446,274486854,338.95972894,16407762.5,259778,0.093
2017-06-24,5053968312044020000,313905,2687.5502332211886,2720.3082355187257,2516.9522125477124,2568.5925241151367,274800759,307.20884336,16409587.5,226981,0.0915
2017-06-25,4311555562634620000,249825,2560.508975077544,2628.7384652864284,2441.624601722326,2501.1788695912824,275050584,258.68838592,16411112.5,180597,0.1035
2017-06-26,5045024165409580000,355266,2504.5995432063783,2555.364194716892,2294.765109182674,2419.8281336489827,275405850,375.05657594,16412887.5,261764,0.1035
2017-06-27,4628443865182410000,363120,2413.2071558766484,2565.995575203356,2286.4906281757085,2565.995575203356,275768970,367.89377898,16414525.0,259606,0.1215
2017-06-28,5564948246777430000,388319,2558.812836144438,2598.0126806685403,2472.440075601088,2554.2217718277343,276157289,385.86002411,16416487.5,279654,0.1155
2017-06-29,4213302965774170000,332526,2550.445855986663,2592.1442282660805,2514.390301746726,2537.407710301787,276489815,341.40053758,16417987.5,230934,0.093
2017-06-30,5452794465184490000,367976,2544.117467598046,2555.043667649422,2450.456065869238,2460.92328207561,276857791,357.17190559,16419912.5,267206,0.102
2017-07-01,5835668780985800000,301032,2464.135956815296,2511.6312663209646,2402.9439310610705,2420.539465015463,277158823,255.27403629,16421962.5,221692,0.084
2017-07-02,6624349876665420000,267665,2424.3081233298485,2529.309955115152,2383.61007904613,2508.7110635949434,277426488,197.85958294,16424312.5,196351,0.0888
2017-07-03,5959386920221320000,347080,2510.4707952702925,2587.6756330649714,2479.038707198983,2543.52055702578,277773568,283.21012118,16426437.5,253074,0.0948
2017-07-04,5446247499133320000,357584,2546.394917896196,2634.144937754272,2544.373335030082,2603.975513520515,278131152,293.93425872,16428350.0,255330,0.0972
2017-07-05,5203569762229110000,325713,2600.9895928648034,2626.431534049746,2542.7219089528453,2611.907633668788,278456865,225.82080685,16430212.5,236859,0.0852
2017-07-06,5018124545645240000,326278,2611.276867575614,2619.4847579501507,2565.103670716141,2601.1915674691945,278783143,241.52060511,16431987.5,224964,0.0876
2017-07-07,5326070282181840000,386031,2603.363702694372,2605.852712689992,2476.2279534508743,2500.606800254712,279169174,240.65571245,16433837.5,243466,0.0924
2017-07-08,5692325567479910000,306613,2500.6715233081923,2559.591472589512,2471.743710666795,2559.2909885063527,279475787,192.41183082,16435900.0,220670,0.0876
2017-07-09,4834390547535110000,264594,2557.6424592690046,2576.5860776419386,2501.2626287949124,2505.719367383316,279740381,157.22803089,16437625.0,187986,0.0852
2017-07-10,6952803703633370000,355420,2509.5864952248385,2523.635550518853,2265.6615377967123,2337.692689997486,280095801,205.57250621,16440087.5,251525,0.09
2017-07-11,6161129563823320000,368583,2330.855280356072,2400.315771637087,2263.812088589229,2308.534903127508,280464384,207.57617324,16442250.0,265586,0.102
2017-07-12,6177594160657240000,360378,2308.759839602886,2409.605736216802,2249.979000920788,2386.6789346825703,280824762,222.35199706,16444462.5,256961,0.102
2017-07-13,5518478258259820000,349856,2385.86336367604,2419.882447322329,2317.840762647002,2338.834599532397,281174618,210.79018124,16446425.0,245738,0.09
2017-07-14,5257382803459020000,322557,2341.923644511,2354.537884189924,2148.830359707224,2218.068399573709,281497175,215.37764419,16448162.5,227764,0.0996
2017-07-15,5125821939819030000,303904,2220.441478211001,2221.1538501525947,1970.0224148275825,1970.0224148275825,281801079,378.35756847,16449750.0,221724,0.1176
2017-07-16,6500527816293580000,278624,1963.895764651758,2041.446310679413,1817.3406712596648,1914.31586135624,282079703,166.92852306,16451787.5,203002,0.1176
2017-07-17,5895651369841230000,333611,1921.8121979681207,2226.8543703791893,1916.4490506863228,2226.8543703791893,282413314,198.03657541,16453637.5,230167,0.114
2017-07-18,6562943042301950000,375327,2232.463763254779,2390.202371162119,2150.221339695517,2304.677177796126,282788641,224.51846967,16455700.0,260410,0.1128
2017-07-19,5997996231532030000,364699,2306.4370236293485,2394.588370970582,2225.598973085759,2262.4342019699784,283153340,201.60223858,16457562.5,253619,0.1056
2017-07-20,6450670938664900000,336717,2268.808079226432,2915.001305837872,2268.808079226432,2836.4441013378264,283490057,229.27219537,16459587.5,230037,0.1128
2017-07-21,6172807548426290000,379692,2853.617856801716,2853.617856801716,2616.7753552365443,2667.799092515772,283869749,249.73969757,16461512.5,268289,0.12
2017-07-22,6379928960343720000,299657,2659.194516465998,2869.384823924892,2650.763800142021,2828.288843932448,284169406,171.03691992,16463512.5,223198,0.1008
2017-07-23,6927977627265720000,250313,2826.8629374790457,2851.6860929198456,2667.1379218249053,2756.3507669668084,284419719,125.37693822,16465662.5,180859,0.102
2017-07-24,7087120884786870000,334484,2746.589717593009,2796.582654856565,2715.055930383408,2761.003292649645,284754203,166.96352984,16467887.5,239894,0.0972
2017-07-25,5937818906285770000,347154,2762.891968902341,2778.553244554055,2454.842633984823,2562.188789306518,285101357,168.49293292,16469737.5,243888,0.1092
2017-07-26,5849813796032410000,336113,2568.9744487839407,2606.942844822401,2409.5428240639526,2524.004210431266,285437470,167.53481996,16471575.0,237706,0.0984
2017-07-27,6388384291266570000,318290,2530.6908706395325,2683.419361913155,2512.401314236703,2662.327736099671,285755760,166.27056958,16473500.0,225215,0.0972
2017-07-28,6349462587567530000,352217,2671.104611712088,2820.888154648497,2658.5064727824365,2784.931907527068,286107977,188.43132327,16475375.0,247057,0.1128
2017-07-29,6727707008910400000,292635,2785.3607372616166,2787.282505768498,2675.250010408204,2699.3367794540422,286400612,156.46665323,16477337.5,210977,0.096
2017-07-30,6313249534410220000,282849,2707.5249058134373,2755.4895447148306,2589.9227844538177,2733.69805187003,286683461,138.11682207,16479175.0,183998,0.1032
2017-07-31,6162879969581380000,354755,2730.639152161696,2890.2940719787584,2696.104622136234,2861.355117283544,287038216,194.86886623,16480987.5,230867,0.1152
2017-08-01,6440093218034810000,214155,2852.9985277528936,2920.5067300664755,2656.036536421508,2731.115490495656,287252371,75.94662047,16482850.0,131726,0.192
2017-08-02,6431764025803160000,305312,2731.9151223024146,2757.46697967643,2656.334956628917,2700.952019059181,287557683,130.51485681,16484750.0,209169,0.172
2017-08-03,5931136536447350000,315088,2700.8068074667194,2800.2227730541526,2700.794774881487,2787.864126953994,287872771,124.10595421,16486475.0,212879,0.108
2017-08-04,7749357600581540000,334017,2788.498987209,2875.46646650664,2764.101110887344,2855.544813686132,288206788,113.47123621,16488712.5,235613,0.098
2017-08-05,7463719100292430000,341882,2862.015631803698,3328.4989570977004,2856.386790176194,3246.889857691748,288548670,113.56678695,16490925.0,239594,0.132
2017-08-06,6023611746401900000,290112,3251.033267547569,3279.7506562366384,3158.369709356308,3219.1355141814147,288838782,87.90639938,16492675.0,199487,0.114
2017-08-07,6627946456545910000,370423,3222.633996769295,3410.2837440942326,3192.44544575906,3394.12505196622,289209205,121.82649183,16494587.5,248849,0.132
2017-08-08,6835492341577140000,403112,3395.957561930004,3484.4725681972645,3345.157720301654,3418.0657164880467,289612317,159.06311046,16496637.5,275410,0.138
2017-08-09,6070247941791210000,388911,3418.469729249734,3424.4147351105253,3217.467221406853,3341.931735918988,290001228,157.95191308,16498362.5,260817,0.118
2017-08-10,6165660400182020000,387068,3343.414660684612,3445.231424611028,3316.2113493264565,3432.180554601751,290388296,193.18600285,16500037.5,257831,0.102
2017-08-11,6573684856525070000,426284,3440.4650635022235,3709.485218065206,3410.8083564601066,3651.952159554108,290814580,234.94470226,16501837.5,283857,0.12
2017-08-12,6199515186427550000,371402,3656.475457046823,3939.333761427437,3615.032869064003,3873.840277659997,291185982,210.75240215,16503525.0,260386,0.14
2017-08-13,6780016216653990000,375811,3877.93030554407,4187.0864044751925,3861.3527910510375,4055.4301082172656,291561793,189.71104645,16505375.0,263162,0.174
2017-08-14,5951156889649970000,387486,4070.587446724164,4321.740878001602,3987.2620587114952,4321.740878001602,291949279,249.18827382,16507000.0,255232,0.198
2017-08-15,6956187743172880000,450247,4324.626168552177,4412.532666328862,3833.494640111323,4158.369049307629,292399526,350.45038263,16508900.0,310850,0.2
2017-08-16,5982166167164800000,401474,4171.585816200102,4376.57096081281,3944.170806860148,4371.898571692489,292801000,347.52500864,16510525.0,274736,0.194
2017-08-17,8207266189122660000,459661,4374.512430550209,4467.689399174499,4206.240957330167,4278.874565142088,293260661,365.31634907,16512762.5,347140,0.166
2017-08-18,6828430487500490000,400630,4281.10281465528,4350.70287350537,3979.171597718045,4103.308186665855,293661291,337.96192313,16514625.0,312101,0.162
2017-08-19,6917608817187230000,367757,4101.931686002192,4182.843725874931,3951.178060317274,4136.02849752025,294029048,265.91179874,16516512.5,266681,0.154
2017-08-20,6077307018599060000,305337,4150.266548697704,4150.266548697704,4032.1218571372,4047.5907074206807,294334385,208.98199629,16518137.5,210722,0.14
2017-08-21,5226831047659810000,353523,4059.111715095433,4089.4109976210166,3959.883667707912,3993.496766113566,294687908,297.96496476,16519575.0,236657,0.152
2017-08-22,4049057681062740000,300629,3996.152044152027,4136.521945778181,3623.8041702340224,4089.192688098602,294988537,334.18474511,16520687.5,196194,0.154
2017-08-23,7312067149009910000,451101,4081.748701571368,4245.078872191336,4066.87447875793,4128.20943627659,295439638,541.97068152,16522675.0,315575,0.152
2017-08-24,4478511465088710000,308952,4142.450424557255,4340.7686336704,4104.05778658451,4309.743233598728,295748590,385.99923422,16523937.5,203704,0.144
2017-08-25,4557711413882380000,318233,4312.096368659014,4448.892094727062,4295.552379443012,4357.504580234239,296066823,425.81587924,16525200.0,208068,0.144
2017-08-26,4545962988622550000,337140,4360.81081789692,4370.909697694314,4260.965086778038,4339.185326260464,296403963,425.31312205,16526512.5,226380,0.118
2017-08-27,6819136720454680000,350199,4342.13524182093,4386.853325425968,4309.317555062959,4343.614657649543,296754162,358.8427277,16528450.0,261736,0.106
2017-08-28,5798530734519670000,338627,4334.943507784574,4391.55005085662,4190.39291366754,4384.648048638078,297092789,378.17846684,16530062.5,223642,0.112
2017-08-29,6443697763264870000,416379,4385.162289332667,4634.253673708621,4345.947988784998,4591.973064787884,297509168,461.76014165,16531925.0,280967,0.148
2017-08-30,7518529350093520000,399861,4582.793455342448,4636.417150029482,4494.0186514783545,4578.258041005562,297909029,388.49753062,16534025.0,271298,0.152
2017-08-31,7166050771174120000,413468,4577.034298856806,4766.838403765212,4577.034298856806,4739.821909609959,298322497,413.21489691,16536062.5,280561,0.168
2017-09-01,7623379648072630000,413391,4741.356479180045,4930.913963429657,4692.835937442257,4930.913963429657,298735888,382.74200641,16538237.5,283496,0.1407
2017-09-02,7315314878857110000,348395,4941.856672784606,4974.248297624271,4503.363605715176,4635.549367004165,299084283,290.49925993,16540287.5,236647,0.1365
2017-09-03,6776861750240310000,287629,4626.107847746462,4723.809729387342,4465.226156209656,4624.004128836177,299371912,239.13526989,16542212.5,195135,0.1218
2017-09-04,7657078653799950000,384744,4619.415749832779,4619.415749832779,4152.496535449635,4340.747305561161,299756656,325.4016802,16544400.0,269105,0.1512
2017-09-05,8728307370008620000,405938,4312.411434139543,4499.616416276017,4104.919200742103,4426.660414562876,300162594,281.90480312,16546862.5,277751,0.1449
2017-09-06,7259673358356590000,410603,4424.638542292696,4652.556513148421,4386.748787053633,4610.80660274099,300573197,272.59987797,16548887.5,276063,0.126
2017-09-07,8094097336807620000,376156,4603.3227827390965,4663.131555748516,4484.5526094725,4621.992816471082,300949353,257.33579475,16551087.5,256198,0.1092
2017-09-08,8011571054715140000,395720,4618.385303106126,4677.216094263034,4149.345850688678,4341.4884613413,301345073,217.76572461,16553275.0,279313,0.1239
2017-09-09,7723149376071760000,312552,4321.493266051797,4425.301984631153,4187.901455568475,4330.583758430806,301657625,144.85041627,16555387.5,217721,0.1008
2017-09-10,6344741088862290000,279002,4319.936921321062,4329.98463164321,4053.8383705538618,4250.088037251141,301936627,143.23841995,16557112.5,193102,0.1008
2017-09-11,7965330581307940000,366567,4243.379256097088,4355.378177732307,4116.844003533816,4207.513611707119,302303194,159.73383041,16559287.5,253318,0.1155
2017-09-12,8654504208487410000,377587,4212.209962034326,4372.557238868928,4093.9162964919487,4157.663177008433,302680781,148.9079562,16561637.5,256042,0.1197
2017-09-13,8671831000697240000,377542,4169.583134840588,4169.583134840588,3750.6200744188272,3867.7915092908415,303058323,133.73148672,16564012.5,263130,0.1491
2017-09-14,8061051611860460000,384536,3856.8925742585902,3918.314453714229,3215.379583952669,3240.896288121997,303442859,153.73503588,16566187.5,267894,0.1995
2017-09-15,8170160270480550000,421637,3243.8953284871213,3815.117193192559,2990.3323162852525,3710.985860887212,303864496,174.81664788,16568437.5,291899,0.21
2017-09-16,7761544952513780000,332844,3716.420207231533,3962.0520296713576,3564.060903068925,3711.866164171358,304197340,119.91780546,16570550.0,228088,0.1407
2017-09-17,8064431488849240000,290977,3677.1307924086896,3820.761667124952,3486.594691374773,3703.312456189187,304488317,99.41066001,16572750.0,197507,0.1134
2017-09-18,6682361107152000000,333574,3709.660165970392,4116.280777830095,3709.660165970392,4094.554920867202,304821891,168.30810036,16574337.5,218077,0.1323
2017-09-19,8510263076830860000,409467,4103.342391390897,4120.81230414874,3858.330903634696,3911.100032919042,305231358,173.70341529,16576287.5,282761,0.1302
2017-09-20,6484665198649560000,350206,3894.823497724815,4031.8999816461737,3833.4799392443992,3869.989660597676,305581564,146.40700953,16577750.0,235606,0.1113
2017-09-21,9508070656230680000,370753,3884.838147142853,3903.46832913208,3589.257893382317,3617.6710605707135,305952317,136.34884416,16579950.0,255081,0.105
2017-09-22,7612921344334730000,337788,3610.162460885192,3752.244644308607,3520.915730211974,3615.913153607868,306290105,117.1641681,16581687.5,227476,0.1008
2017-09-23,9100103796061780000,291029,3615.355681661823,3807.11527586106,3572.4060568928858,3782.020549543152,306581134,99.69585805,16583762.5,203695,0.0714
2017-09-24,8000713529379440000,266874,3780.8669509870174,3780.8669509870174,3631.846404551924,3668.265134146356,306848008,83.67519444,16585575.0,185132,0.0714
2017-09-25,6870369451099940000,338327,3669.269556543369,3956.997642632769,3669.269556543369,3918.890667419078,307186335,147.37049675,16587137.5,226478,0.0819
2017-09-26,7516023894833400000,382221,3925.326087616125,3958.652450196416,3856.426414826535,3886.102475667042,307568556,150.08561133,16588862.5,263510,0.0861
2017-09-27,8130664038167810000,376927,3881.53265008761,4222.604159397001,3879.4323069816505,4199.9683304292685,307945483,143.49865258,16590700.0,257814,0.0882
2017-09-28,9680726076747090000,399134,4204.503489534312,4268.497661957243,4127.3360858429005,4187.576245896319,308344617,134.45160224,16592912.5,275799,0.0903
2017-09-29,9354594768808650000,372380,4185.565215608262,4216.482769081601,4028.773006623692,4156.659983678401,308716997,115.33216245,16595025.0,254269,0.084
2017-09-30,7528049671491340000,316165,4157.701272566897,4348.76438114236,4147.143008050773,4335.467009689982,309033162,101.44145793,16596750.0,212540,0.0798
2017-10-01,7112436155500790000,296193,4335.839010063485,4386.462757709622,4235.670970984304,4382.812284253591,309329355,119.05349794,16598375.0,203523,0.0792
2017-10-02,8335227471987850000,411589,4383.490304636447,4457.333299327694,4363.564944670982,4391.750560395145,309740944,180.47323995,16600250.0,294852,0.0968
2017-10-03,10258788200827900000,409256,4383.900909041043,4419.405335781422,4229.916025120814,4311.3560516755,310150200,152.53441884,16602537.5,281949,0.0946
2017-10-04,7418420820576250000,345478,4312.180290279232,4339.867682172514,4185.95803777329,4215.182333536646,310495678,136.73283395,16604212.5,232692,0.0924
2017-10-05,7022702222524670000,389776,4215.5524531282845,4358.611726946792,4145.663128355301,4317.528621996602,310885454,160.34424031,16605775.0,273118,0.0792
2017-10-06,8871337402662870000,401730,4315.42343254025,4411.607867492792,4294.51441634626,4362.980772637618,311287184,149.02120217,16607762.5,283540,0.0792
2017-10-07,8792877889939030000,350637,4363.098390265387,4451.914056574114,4319.037404150772,4427.349482966946,311637821,108.21556432,16609737.5,231068,0.0748
2017-10-08,10322977156558700000,330338,4433.56428436043,4607.723489253299,4416.169900549163,4599.584772520529,311968159,111.79647505,16612012.5,238203,0.0836
2017-10-09,8859728268801770000,409662,4601.935958841493,4860.119092704825,4553.334830108116,4770.758812461939,312377821,149.34098656,16614025.0,296785,0.1056
2017-10-10,9049729541151320000,421982,4772.237455901732,4918.351804302655,4723.308635742826,4742.204586062306,312799803,167.2582099,16616025.0,302941,0.1122
2017-10-11,7771795665753310000,420076,4757.545245663261,4867.791663302525,4714.301819371869,4817.076001241959,313219879,148.17289183,16617762.5,292320,0.1034
2017-10-12,8432856530683240000,424581,4818.169887513006,5421.25647434388,4810.361281104631,5421.25647434388,313644460,174.4145147,16619675.0,293011,0.1804
2017-10-13,7617647672298700000,448951,5430.267777720629,5819.793991804839,5399.106206039092,5622.401537310861,314093411,281.53458216,16621375.0,309683,0.22
2017-10-14,7872039646184170000,405894,5628.346253548183,5812.622558967477,5574.60855455819,5806.274837910411,314499305,227.59563891,16623137.5,292999,0.143
2017-10-15,11476689045728300000,395752,5812.362252247724,5840.2545093739245,5454.297553341528,5690.443312043671,314895057,162.7073282,16625575.0,283278,0.1342
2017-10-16,10358716195325700000,448615,5694.454369535165,5785.662372138262,5572.319524075763,5751.401295318684,315343672,193.41946089,16627737.5,314551,0.143
2017-10-17,9750626556293470000,475434,5760.8485621263,5766.301608451633,5527.361844565789,5593.760390967677,315819106,209.13726138,16629800.0,334274,0.1342
2017-10-18,9204264442801870000,461425,5593.934810641705,5601.864091608808,5115.890015120051,5574.307180341964,316280531,192.2026716,16631687.5,329428,0.1408
2017-10-19,10320842581153000000,487161,5569.178815501111,5738.428166880768,5526.117857580279,5700.819182972686,316767692,191.51239568,16633912.5,356807,0.1298
2017-10-20,10689560159200700000,425000,5704.294113899747,6061.10749575573,5619.774253312296,5997.446764076106,317192692,161.97244556,16636150.0,312230,0.154
2017-10-21,9060778352139420000,423638,5986.773476280937,6182.391840092343,5927.79900552975,6015.723555007538,317616330,167.76730117,16638062.5,312104,0.176
2017-10-22,10867199748934600000,383464,6032.008261887529,6070.078129705719,5745.390081892592,5998.832263653103,317999794,155.33193023,16640337.5,288949,0.1364
2017-10-23,10192039949595600000,456857,5988.584224719611,6045.381057780784,5666.011432949015,5889.672058049323,318456651,185.64433949,16642475.0,315925,0.165
2017-10-24,9888502060478640000,502283,5894.387207752057,5894.387207752057,5479.301642786864,5518.766212981871,318958934,199.79056912,16644562.5,347053,0.1782
2017-10-25,11002618526756600000,446068,5520.666933394873,5755.170783350426,5383.966488629083,5744.7936868947845,319405002,141.97537543,16646875.0,315230,0.1584
2017-10-26,11353093649883600000,383381,5736.927688874834,5980.137595126643,5696.59618943925,5890.7143073772,319788383,112.65051758,16649125.0,265647,0.154
2017-10-27,7472158932480480000,370449,5891.396817939914,5982.630231752097,5701.102759281164,5778.700983300991,320158832,166.66745997,16650425.0,246588,0.1342
2017-10-28,6141490976466090000,303380,5794.054196117502,5887.981749121459,5672.587712576063,5752.944303324972,320462212,175.03828084,16651487.5,206981,0.1166
2017-10-29,11188865190431000000,460535,5748.747217069377,6266.642151386217,5719.867078579222,6150.617275448098,320922747,278.85712501,16653412.5,333871,0.1188
2017-10-30,10609741514668400000,475479,6125.084910303134,6211.826915070636,6033.292304236896,6122.688025941843,321398226,263.59097424,16655250.0,315930,0.1452
2017-10-31,9898340233471150000,428919,6130.951034491837,6443.565451073263,6084.713151647438,6441.305029822152,321827145,231.89499927,16656975.0,277397,0.1672
2017-11-01,11333119460374600000,518855,6411.148486211559,6764.760700771038,6365.704325769865,6764.760700771038,322346000,296.93760422,16658925.0,351373,0.1232
