t,Unnamed: 0,hash_rate_mean,new_addresses,open,high,low,close,total_addresses,total_fees,total_supply,total_transactions,google_trends,transfers_med,sigma,gold,sp500,vix
2016-11-04,308,1459640748776220000,311876,686.9746165859666,707.2290589745887,683.7735923725198,704.0639814357988,190731373,84.33985522,15967200.0,247927,0.0292,0.1970820999999999,0.0183178697061981,1303.300048828125,2085.179931640625,22.510000228881836
2016-11-05,309,1854190651862220000,299738,703.5317235431901,707.8627870457623,699.0348518635805,705.4952687890394,191031111,73.75387364,15969037.5,238068,0.0296,0.1492493,0.0087032419586101,1303.300048828125,2085.179931640625,22.510000228881836
2016-11-06,310,1954610438283780000,273215,705.1827960631338,718.8497535942843,701.2982339792059,716.3226858760313,191304326,70.81542827,15970950.0,225633,0.0276,0.1521036999999999,0.014512716255278,1303.300048828125,2085.179931640625,22.510000228881836
2016-11-07,311,1817703785336200000,336404,715.8587507673834,715.8587507673834,700.2375432058741,703.0813011748169,191640730,91.27487749,15972775.0,274135,0.0264,0.16641944,0.010866934059606,1278.300048828125,2131.52001953125,18.709999084472656
2016-11-08,312,2143141249314960000,361244,704.342166649924,714.4729571473465,702.0007056937011,710.8930104497259,192001974,89.25535917,15974887.5,295891,0.0276,0.1473065999999999,0.0110436365082523,1273.4000244140625,2139.56005859375,18.739999771118164
2016-11-09,313,1889325636980190000,329762,710.8093276206829,743.5175976188497,708.8714975802365,721.2385791964598,192331736,83.73198606,15976725.0,269948,0.04,0.17609622,0.0325046924182339,1272.5999755859375,2163.260009765625,14.380000114440918
2016-11-10,314,2090533361384490000,335983,721.1930845445522,722.9726073724247,707.2265513265868,713.3071442331326,192667719,82.2928672,15978825.0,271206,0.028,0.16583011,0.0139910303609195,1265.5,2167.47998046875,14.739999771118164
2016-11-11,315,2077944797534400000,312720,713.2481919102636,719.0621575403701,712.3600031284843,716.6398744331848,192980439,72.74402535,15980862.5,254456,0.0276,0.1598788,0.0059289326013236,1265.5,2164.449951171875,14.170000076293945
2016-11-12,316,2148774206132710000,291754,716.730298156384,716.9361431012891,701.8610629297402,704.1206813292735,193272193,65.89536127,15982962.5,228718,0.0272,0.1498,0.0102031454075111,1265.5,2164.449951171875,14.170000076293945
2016-11-13,317,1779614068151180000,275690,703.3847808595963,704.6020983412816,685.295758120865,702.3881415369592,193547883,62.67231406,15984737.5,219515,0.0276,0.14333355,0.0196255838069102,1265.5,2164.449951171875,14.170000076293945
2016-11-14,318,2159350288240370000,335102,701.9865423188498,707.4600955245439,696.7563048766513,704.8674758914456,193882985,79.42615064,15986887.5,270334,0.0276,0.1738098,0.0104753615147183,1221.199951171875,2164.199951171875,14.479999542236328
2016-11-15,319,1978605447218630000,352221,702.388484840226,715.67496738285,702.388484840226,712.2453422595772,194235206,81.45867865,15988837.5,280196,0.0292,0.1822679999999999,0.0100281075885748,1224.0,2180.389892578125,13.369999885559082
2016-11-16,320,2171475179761140000,337788,711.8031745238364,740.8968470237938,708.7998627217405,737.3415145062261,194572994,79.46533169,15990975.0,289618,0.0304,0.15610386,0.0223771024203259,1223.4000244140625,2176.93994140625,13.720000267028809
2016-11-17,321,1999196033368230000,339055,737.8787963399548,749.6812265080863,730.3281411168742,730.3281411168742,194912049,89.03665576,15992962.5,277301,0.0316,0.16374357,0.0173537273894689,1216.5,2187.1201171875,13.350000381469727
2016-11-18,322,1989928986087510000,338878,733.5159476582389,750.4428165099569,730.0983399671245,748.4639181660784,195250927,83.54457183,15994812.5,275777,0.0324,0.16530827,0.0148485141787184,1208.5,2181.89990234375,12.850000381469727
2016-11-19,323,1989584208843360000,311669,748.3661100189278,754.7509684788071,743.325737154348,750.7693031371174,195562596,72.14751446,15996587.5,249618,0.0296,0.14961748,0.0106001786102877,1208.5,2181.89990234375,12.850000381469727
2016-11-20,324,1847252671952050000,294875,750.6763636068356,753.2048478914155,715.5726230045148,729.8329977409578,195857471,72.95353104,15998187.5,243463,0.0288,0.13266668,0.0317362868801975,1208.5,2181.89990234375,12.850000381469727
2016-11-21,325,1903609259677670000,348004,727.9503358912477,738.5829403599674,727.9503358912477,736.549441363089,196205475,94.92004537,15999925.0,285654,0.0288,0.15118991,0.0072013385015165,1209.5999755859375,2198.179931640625,12.420000076293945
2016-11-22,326,1859840222537020000,350377,736.366318692705,749.3658474216991,729.345998975166,748.0008385885615,196555852,101.52105178,16001600.0,285501,0.03,0.150316,0.0164835232149368,1211.0,2202.93994140625,12.40999984741211
2016-11-23,327,2077873066617860000,337025,748.7223686709772,748.7223686709772,732.0317820379144,741.6163279205991,196892877,108.95046532,16003437.5,276777,0.0324,0.15599339,0.0147984351932079,1189.0999755859375,2204.719970703125,12.430000305175781
2016-11-24,328,2248566694332140000,392810,741.7688606750164,743.5659933852934,728.9290615197059,737.6106062205533,197285687,135.86177837,16005462.5,328376,0.0316,0.14438026,0.0136169446849941,1189.0999755859375,2204.719970703125,12.430000305175781
2016-11-25,329,2119562075968850000,366464,736.5556829842934,739.7574413834575,729.1553799626213,739.7574413834575,197652151,138.07167767,16007362.5,315235,0.0284,0.1498531,0.0098450029002531,1178.199951171875,2213.35009765625,12.34000015258789
2016-11-26,330,2143458794915330000,332545,737.8416420980788,739.7556247023924,724.3346541152107,732.8834415193076,197984696,101.74634136,16009275.0,277455,0.0268,0.14020087,0.014294560723044,1178.199951171875,2213.35009765625,12.34000015258789
2016-11-27,331,2032026398031610000,286572,732.418204451302,736.732126799447,724.9748954729611,728.8590062573011,198271268,81.15381886,16011075.0,237245,0.0284,0.13629834,0.010965141810209,1178.199951171875,2213.35009765625,12.34000015258789
2016-11-28,332,2280616058203290000,368899,728.8764162531509,734.375004834788,726.0819244903234,729.9131589550252,198640167,109.57588157,16013125.0,298366,0.0296,0.1653141,0.0079818384459677,1190.5999755859375,2201.719970703125,13.149999618530273
2016-11-29,333,2087904006759170000,354980,730.4139860212515,733.7392698636346,726.947361104508,732.0910705749118,198995147,101.05426951,16014987.5,289501,0.0312,0.163937,0.0064195128660316,1187.9000244140625,2204.659912109375,12.899999618530273
2016-11-30,334,2000421960222500000,361323,732.1214724526936,744.8551436717757,729.0631295955776,742.370297121118,199356470,99.56774283,16016762.5,292512,0.028,0.15734697,0.0124481281525291,1170.800048828125,2198.81005859375,13.329999923706055
2016-12-01,335,2048521992625020000,295205,742.3568618373367,754.5963944219072,741.7707350952678,753.1630525910048,199651675,102.70561249,16018587.5,239536,0.03,0.159166,0.0081400382131215,1166.9000244140625,2191.080078125,14.069999694824219
2016-12-02,336,2024795171206730000,413899,753.0438784678056,776.743089800518,751.7643526057205,769.78817671816,200065574,120.59021932,16020375.0,315335,0.032,0.15565175,0.0186382098927432,1175.0999755859375,2191.949951171875,14.119999885559082
2016-12-03,337,2448607535003230000,354964,770.6341221153474,770.8813843062487,756.3457198881106,766.6808823682435,200420538,101.13526766,16022525.0,287816,0.028,0.1405631,0.0130753839072211,1175.0999755859375,2191.949951171875,14.119999885559082
2016-12-04,338,2122495276493100000,304980,765.5494798697603,768.3435219165734,758.4693452175027,765.0191934692918,200725518,92.63816666,16024375.0,245502,0.0265,0.1375062,0.009135958628031,1175.0999755859375,2191.949951171875,14.119999885559082
2016-12-05,339,2163835706976670000,359495,764.8720046049168,766.9072200956462,745.9347868338791,751.8443230070479,201085013,106.12511446,16026275.0,277849,0.031,0.1686147999999999,0.0164440241616593,1174.0,2204.7099609375,12.140000343322754
2016-12-06,340,2145755914888600000,419096,750.9011787559958,760.7224266977277,748.6209518130717,759.5092488244851,201504109,119.47737538,16028150.0,319612,0.0285,0.1598,0.0088534571048304,1167.5999755859375,2212.22998046875,11.789999961853027
2016-12-07,341,2455256099886040000,395637,759.5987956023451,768.9407032046026,751.0291348070524,765.0274254944902,201899746,107.59327335,16030325.0,310580,0.0295,0.15993355,0.016067623646829,1175.0,2241.35009765625,12.220000267028809
2016-12-08,342,2278038094891150000,354285,764.3045339420946,772.5094016687402,762.2262024665561,767.1251344839858,202254031,96.23895714,16032287.5,282554,0.031,0.16877212,0.009195066704407,1169.800048828125,2246.18994140625,12.640000343322754
2016-12-09,343,1917837720182640000,335791,767.6956254905681,773.5639942832647,766.4387060099021,772.45075208349,202589822,96.30486037,16033975.0,268680,0.03,0.16369398,0.0052996170337985,1159.4000244140625,2259.530029296875,11.75
2016-12-10,344,1845230752313380000,315555,772.7405566499747,776.5136969331774,770.409210755806,775.4348079091958,202905377,86.84229837,16035625.0,250109,0.027,0.14201473,0.0051444958209506,1159.4000244140625,2259.530029296875,11.75
2016-12-11,345,2645180063970080000,289736,775.5101020102769,775.5101020102769,765.0043265829372,769.3897794425235,203195113,76.69390919,16037962.5,229746,0.0265,0.12995857,0.0082925978646101,1159.4000244140625,2259.530029296875,11.75
2016-12-12,346,2231197436614650000,339618,770.7915082354261,781.1815063643012,769.8964479438118,778.2982728836786,203534731,93.1264006,16039912.5,268506,0.029,0.16511501,0.0083418968210528,1163.5,2256.9599609375,12.640000343322754
2016-12-13,347,2546651957194230000,359741,777.9778602938035,789.9632749911095,772.0048423120476,777.1148524611921,203894472,97.65573127,16042137.5,291579,0.03,0.1542,0.0162457295180034,1156.699951171875,2271.719970703125,12.720000267028809
2016-12-14,348,2034429692158390000,353156,776.0633967087743,781.028935218116,772.6789441046136,777.5387069475062,204247628,94.82014754,16043875.0,286189,0.0295,0.14947525,0.0075081653004158,1161.300048828125,2253.280029296875,13.1899995803833
2016-12-15,349,1881341994717790000,347436,777.9858175043721,779.9112215180005,774.8830728407173,776.1219368298958,204595064,100.43219466,16045462.5,282558,0.0275,0.16491343,0.0043237293196875,1127.800048828125,2262.030029296875,12.789999961853027
2016-12-16,350,2119301762094970000,345369,776.1911552088596,784.7571888547947,774.8021913968886,780.9259172614201,204940433,97.57905572,16047125.0,279228,0.028,0.1547038,0.0081979386393888,1135.300048828125,2258.070068359375,12.199999809265137
2016-12-17,351,2180841947797070000,299707,780.6540970564719,791.6569004718143,779.81272105774,788.9255361334598,205240140,81.36024503,16048925.0,237986,0.0275,0.1365374,0.0084086255094114,1135.300048828125,2258.070068359375,12.199999809265137
2016-12-18,352,2131554569985490000,283345,788.9242371308206,791.6118270058139,785.1548603779514,790.4343388020021,205523485,80.81959375,16050687.5,235648,0.026,0.15634733,0.0056680599350479,1135.300048828125,2258.070068359375,12.199999809265137
2016-12-19,353,2346560904259880000,347917,790.547231050591,794.9604719234176,789.373908063466,790.9863472149785,205871402,103.96098767,16052575.0,281978,0.03,0.180201,0.0049747590103032,1140.5,2262.530029296875,11.710000038146973
2016-12-20,354,2121669037007610000,360345,791.0847354951904,799.9145632755697,788.6597816894955,799.2034682736746,206231747,101.92528818,16054300.0,296335,0.0305,0.17186703,0.0077537305042159,1131.5,2270.760009765625,11.449999809265137
2016-12-21,355,2450499300602240000,392318,799.6275226555387,833.3000276324859,798.6252597775245,833.3000276324859,206624065,114.92502583,16056287.5,325518,0.0375,0.16900421,0.0156836003747779,1131.0999755859375,2265.179931640625,11.270000457763672
2016-12-22,356,2433521830609790000,386367,832.975862449333,874.452694482753,831.8373451850745,857.6320329591081,207010432,106.17675284,16058275.0,314485,0.0445,0.1681,0.0303209532298077,1128.800048828125,2260.9599609375,11.430000305175781
2016-12-23,357,2335832464816250000,370657,856.4308311487679,916.9307747259444,856.24171904185,916.2689181350572,207381089,100.48771495,16060175.0,304845,0.0495,0.17254027,0.0241403197176515,1131.9000244140625,2263.7900390625,11.4399995803833
2016-12-24,358,2120538581203240000,292724,915.0629676061328,917.363069929084,881.96539712977,892.4642177832177,207673813,83.58322018,16061887.5,240683,0.0395,0.1488531,0.0230796946011722,1131.9000244140625,2263.7900390625,11.4399995803833
2016-12-25,359,2532715048463420000,231129,891.8472033469388,896.4134577262306,855.0189860134664,894.8863982560963,207904942,61.93750723,16063950.0,197199,0.04,0.14505646,0.0333637187434622,1131.9000244140625,2263.7900390625,11.4399995803833
2016-12-26,360,2194004531761920000,295726,894.3888387244378,907.222001432004,890.2879719956863,901.342139250288,208200668,87.97239373,16065725.0,244772,0.0395,0.18123606,0.0124236381506748,1131.9000244140625,2263.7900390625,11.4399995803833
2016-12-27,361,2390792729498730000,359644,901.2394255549538,937.152259254138,895.6102173065716,927.878423554924,208560312,99.53217417,16067675.0,296390,0.042,0.17513104,0.0264592496136922,1137.300048828125,2268.8798828125,11.989999771118164
2016-12-28,362,2556629390123730000,372550,929.2456730663208,980.6531650769556,929.1029235348262,978.670632380432,208932862,104.35263976,16069725.0,305230,0.05,0.17662711,0.0205076151719588,1139.4000244140625,2249.919921875,12.949999809265137
2016-12-29,363,2348281761371660000,373000,978.0127487386123,987.215777263627,950.6363062935396,970.5916246961866,209305862,107.23074067,16071600.0,304455,0.05,0.17098342,0.0262752125452076,1156.4000244140625,2249.260009765625,13.369999885559082
2016-12-30,364,2480752521681280000,353172,967.8136400718006,968.575319869776,931.4451047347062,960.9125488129988,209659034,100.318724,16073562.5,286661,0.044,0.16438364,0.0272798902411091,1150.0,2238.830078125,14.039999961853027
2016-12-31,365,2347023754909770000,305705,960.7863261013564,970.3818227762677,947.8480305632348,967.7422560147834,209964739,82.32831226,16075412.5,250125,0.035,0.15061583,0.015997369761621,1150.0,2238.830078125,14.039999961853027
2017-01-01,366,2447999001908020000,211491,968.2105082807692,1002.0202181645428,962.932372475685,995.9339491996292,210176230,65.07949883,16077362.5,180346,0.0318,0.1498,0.0219943542582906,1150.0,2238.830078125,14.039999961853027
2017-01-02,367,2506491191547820000,349124,995.5950123224015,1033.0265464986644,993.2977913130468,1014.3551444208006,210525354,112.88414659,16079350.0,290792,0.0492,0.14742995,0.0251871757047949,1150.0,2238.830078125,14.039999961853027
2017-01-03,368,2592319963086820000,361528,1012.0414306677404,1035.5398378162315,1009.33531980046,1024.4356274214406,210886882,117.50869676,16081400.0,301500,0.045,0.15267028,0.0164692067111844,1160.4000244140625,2257.830078125,12.850000381469727
2017-01-04,369,2423385888274270000,392404,1022.8204666855152,1138.3190769805976,1022.8204666855152,1120.5665806362429,211279286,193.3374362,16083312.5,328489,0.051,0.16368348,0.0500534213551295,1163.800048828125,2270.75,11.850000381469727
2017-01-05,370,2199553013661710000,350209,1122.5384449948128,1168.4859165216617,892.9091002299871,1002.922542921884,211629495,114.99194252,16085062.5,288361,0.06,0.19975467,0.1768353372053993,1179.699951171875,2269.0,11.670000076293945
2017-01-06,371,2539163480328490000,398794,1004.7368525810716,1029.2355417428948,881.0295718233599,893.5322212419582,212028289,127.77072194,16087075.0,346244,0.0564,0.1678531,0.0822926230991172,1171.9000244140625,2276.97998046875,11.319999694824219
2017-01-07,372,2200666853637670000,330442,894.5774861138161,906.3353837713242,814.7366394351999,906.0237000544817,212358731,106.3384173,16088800.0,281922,0.0474,0.15759213,0.0749227793665603,1171.9000244140625,2276.97998046875,11.319999694824219
2017-01-08,373,2612981313034050000,303855,906.9979620922344,949.25139337221,889.0861363722255,920.0144439293052,212662586,91.2413482,16090887.5,259934,0.045,0.15556781,0.0454461513568371,1171.9000244140625,2276.97998046875,11.319999694824219
2017-01-09,374,2148409653577720000,327877,921.0360555538458,921.0360555538458,883.591131109976,901.6846047662914,212990463,102.04592665,16092587.5,269811,0.0426,0.1995191999999999,0.0262133992539813,1183.5,2268.89990234375,11.5600004196167
2017-01-10,375,2543446548709490000,372134,900.5790416087026,914.3913495359296,895.2163300543218,905.3372890525112,213362597,119.94087094,16094587.5,323728,0.0396,0.15666555,0.0146236102284855,1184.199951171875,2268.89990234375,11.489999771118164
2017-01-11,376,2549337888641730000,343599,906.5421154831886,921.98568220856,762.0617330985897,788.6627243239802,213706196,111.82087465,16096500.0,302905,0.0462,0.20096289,0.1031979734762042,1195.5999755859375,2275.320068359375,11.260000228881836
2017-01-12,377,2889077268115450000,340950,781.1914576305592,836.0107585615884,753.0085954310189,810.6206346707453,214047146,105.50392824,16098650.0,294953,0.0468,0.19565488,0.0702754586831584,1198.9000244140625,2270.43994140625,11.539999961853027
2017-01-13,378,2500070597670810000,327358,810.7780136842733,830.9163236456154,780.3924474573383,826.8820727986597,214374504,96.9954013,16100525.0,272597,0.0372,0.19012239,0.042640768307119,1195.300048828125,2274.639892578125,11.229999542236328
2017-01-14,379,2882752580232650000,294689,830.3300401243644,844.197377654189,816.027508957614,824.4725280214013,214669193,86.85666196,16102675.0,242097,0.0354,0.14801417,0.023591148641014,1195.300048828125,2274.639892578125,11.229999542236328
2017-01-15,380,2793870926395730000,278451,824.9585285520728,831.2995175812077,811.8793333182418,828.2438456915527,214947644,82.22432059,16104762.5,235832,0.0336,0.1274928,0.0165313543082751,1195.300048828125,2274.639892578125,11.229999542236328
2017-01-16,381,2819961929975180000,324770,829.8028123704331,838.9690631170866,821.7123645251729,832.2975703857504,215272414,103.64270285,16106875.0,267471,0.0318,0.16643726,0.0145771785133108,1195.300048828125,2274.639892578125,11.229999542236328
2017-01-17,382,2641226476212170000,354003,832.4803542363676,907.6900402225684,829.9835153098163,905.9891266982038,215626417,109.39305302,16108850.0,292539,0.0342,0.1571477,0.0351985863914085,1212.0,2267.889892578125,11.869999885559082
2017-01-18,383,2511061698914670000,353045,907.42909537973,914.9232782599914,854.3136407368789,887.4321969838854,215979462,107.93626344,16110725.0,296950,0.0336,0.15073816,0.0464454307823593,1211.300048828125,2271.889892578125,12.479999542236328
2017-01-19,384,2910272674872520000,363392,888.7768070060599,909.2063697544868,883.0562744611143,902.51327038944,216342854,112.3957332,16112900.0,300431,0.0324,0.16463846,0.0183019164170548,1200.9000244140625,2263.68994140625,12.779999732971191
2017-01-20,385,3170209500368750000,361173,901.804820189324,903.646096389638,884.2421382212915,895.0778348690013,216704027,104.84963495,16115262.5,298188,0.03,0.1596966,0.0146266061593616,1204.300048828125,2271.31005859375,11.539999961853027
2017-01-21,386,3021938327186230000,323261,895.299166628957,928.124003844235,894.1833777083702,923.9705284416652,217027288,94.58963263,16117525.0,263381,0.0294,0.13503979,0.0176098180512302,1204.300048828125,2271.31005859375,11.539999961853027
2017-01-22,387,2968780425312720000,285880,924.601368116368,945.031586846509,896.3468231019604,926.2267163651608,217313168,87.1148655,16119700.0,236712,0.0282,0.129574,0.0373836042203955,1204.300048828125,2271.31005859375,11.539999961853027
2017-01-23,388,2684796681588880000,286339,926.9725780138232,928.7253351025756,916.0561294841094,918.1218197310366,217599507,109.01172711,16121425.0,235392,0.0306,0.17189742,0.0076664808745453,1215.0,2265.199951171875,11.770000457763672
2017-01-24,389,2891336571979420000,365092,904.179342766018,922.5634241416687,884.3935260284518,886.5455413735126,217964599,143.1652105,16123287.5,278028,0.0312,0.15588778,0.0272553795842403,1210.300048828125,2280.070068359375,11.069999694824219
2017-01-25,390,2934762801345360000,364341,886.6979563033974,903.2773768035496,886.5766457962479,897.3617133683149,218328940,135.00808277,16125150.0,304578,0.0294,0.1479336,0.0109055226797246,1197.300048828125,2298.3701171875,10.8100004196167
2017-01-26,391,3005969065660170000,369137,894.1051865317962,920.2232271220182,894.1051865317962,916.8285986586582,218698077,123.55631958,16127087.5,313600,0.0282,0.1330145999999999,0.0130843739739672,1189.5,2296.679931640625,10.630000114440918
2017-01-27,392,3372434016440810000,326969,916.6834584862074,923.345309331354,910.1180300255588,921.5422094299512,219025046,114.04371837,16129212.5,263162,0.0282,0.14971458,0.0096593266637268,1188.0999755859375,2294.68994140625,10.579999923706055
2017-01-28,393,2929544167698730000,313580,921.486636474088,925.1769262764926,916.1325788487932,924.7673237596504,219338626,122.5350693,16131112.5,246243,0.027,0.12849694,0.0065860123278548,1188.0999755859375,2294.68994140625,10.579999923706055
2017-01-29,394,3239545407388730000,298979,923.3982241298908,926.4736966282862,913.8665924125576,915.1648754787748,219637605,119.8377983,16133200.0,241460,0.0276,0.1148737,0.0079292123588242,1188.0999755859375,2294.68994140625,10.579999923706055
2017-01-30,395,2827931254601820000,306839,913.9726881458356,923.4345539345064,912.1497725881476,922.073810994262,219944444,135.15608339,16135000.0,247264,0.0288,0.18740093,0.0067461431395672,1193.199951171875,2280.89990234375,11.880000114440918
2017-01-31,396,2809840087297790000,379092,922.4268882235534,970.0291851343452,921.2051162523372,968.8802576054234,220323536,145.66158893,16136812.5,307538,0.0306,0.16528552,0.0200247613382944,1208.5999755859375,2278.8701171875,11.989999771118164
2017-02-01,397,3757981644176270000,429820,968.4102767527154,990.19947075915,962.6834057491012,987.7523632206256,220753356,154.9165724,16139212.5,350368,0.035,0.13445368,0.0156852933564217,1205.5999755859375,2279.550048828125,11.8100004196167
2017-02-02,398,3059980421119820000,314119,991.03086701673,1009.943429448851,978.0317220132158,1008.04242305061,221067475,142.30055361,16141175.0,259402,0.036,0.18389648,0.0200884437728387,1216.699951171875,2280.85009765625,11.930000305175781
2017-02-03,399,2905097843035010000,408978,1008.690232185848,1022.1076126770574,993.8563321508724,1017.4797248413868,221476453,162.42120704,16143037.5,323414,0.037,0.15819598,0.0190721253011699,1218.5,2297.419921875,10.970000267028809
2017-02-04,400,2806142637166100000,347848,1017.9975301710645,1040.2003548397472,1003.2605804383454,1034.9539111460294,221824301,138.64644801,16144837.5,284634,0.0345,0.15669688,0.023415524276289,1218.5,2297.419921875,10.970000267028809
2017-02-05,401,3341874783733180000,354736,1035.2232440458824,1035.7359130025218,1004.799644018386,1015.6507467246024,222179037,136.17869567,16146825.0,291942,0.0335,0.1336087,0.0178614978361667,1218.5,2297.419921875,10.970000267028809
2017-02-06,402,2631866709195320000,283408,1014.0470104041142,1030.9984598413937,1012.87808860711,1023.1524015508714,222462445,154.93020175,16148387.5,229902,0.035,0.2449146999999999,0.0112401363300657,1230.0,2292.56005859375,11.369999885559082
2017-02-07,403,3215437762690300000,410354,1022.8489182620384,1056.522778872464,1022.1267200716906,1053.850386120103,222872799,170.75671139,16150275.0,325117,0.034,0.1498,0.0142593589717645,1234.199951171875,2293.080078125,11.289999961853027
2017-02-08,404,3029380589819760000,361503,1052.8944023068168,1069.448927951436,1027.291846808695,1053.705061673372,223234302,157.14493504,16152100.0,308170,0.0365,0.17968722,0.0284339944437206,1237.5999755859375,2294.669921875,11.449999809265137
2017-02-09,405,3504766890062980000,409970,1054.6558676876582,1075.0445697474245,947.016886293338,988.412932065044,223644272,174.18568718,16154212.5,346375,0.038,0.1509084,0.0800852446217506,1235.0999755859375,2307.8701171875,10.880000114440918
2017-02-10,406,3099538228023810000,353009,991.3277802579636,1007.6270103704873,956.64487094816,999.5649259922792,223997281,139.77915541,16156050.0,301642,0.0365,0.16859542,0.0363517550524859,1234.4000244140625,2316.10009765625,10.850000381469727
2017-02-11,407,2918941689222080000,312304,998.0535182569196,1021.1035497146116,995.998053729981,1017.4108314000738,224309585,117.08000976,16157787.5,262547,0.0335,0.13312907,0.0129348815891288,1234.4000244140625,2316.10009765625,10.850000381469727
2017-02-12,408,2930810595677150000,278038,1013.5559389512076,1017.4395720584404,996.791256239225,1007.6745400361308,224587623,102.51055926,16159537.5,237604,0.031,0.13279985,0.0140394623442061,1234.4000244140625,2316.10009765625,10.850000381469727
2017-02-13,409,3447888833764320000,340394,1005.6044637719936,1019.1293488938364,982.9971599801275,1002.2742943586868,224928017,136.77242215,16161575.0,288127,0.032,0.1706966999999999,0.0254415532495702,1224.4000244140625,2328.25,11.069999694824219
2017-02-14,410,3536233148680130000,367136,1000.9573928681572,1018.2667987616368,990.3172944988904,1013.0606096747724,225295153,140.99131586,16163687.5,314915,0.0325,0.172782,0.0182072023846023,1223.9000244140625,2337.580078125,10.739999771118164
2017-02-15,411,2974367684996700000,343561,1012.8271390890886,1015.010375191686,1004.9099767394684,1013.7192202029706,225638714,134.04888989,16165425.0,294647,0.0325,0.17572841,0.0070504827464609,1231.699951171875,2349.25,11.970000267028809
2017-02-16,412,3076170164519730000,332493,1013.6380893238918,1040.7643284139172,1013.4913474824276,1035.5864430165802,225971207,169.87720101,16167312.5,283052,0.0345,0.19771107,0.0132398248599219,1240.0,2347.219970703125,11.760000228881836
2017-02-17,413,3170679607803860000,378386,1035.8975115104715,1063.2953617529715,1035.2319709351073,1054.5323358232315,226349593,165.84442388,16169200.0,319616,0.0335,0.17131766,0.0153269825403473,1237.5999755859375,2351.159912109375,11.489999771118164
2017-02-18,414,3248664710919900000,339810,1057.0757223369296,1071.8608505899194,1053.3228294199698,1061.9505209874096,226689403,152.22901802,16171087.5,285992,0.0325,0.1279807,0.0120005166086794,1237.5999755859375,2351.159912109375,11.489999771118164
2017-02-19,415,2935908681311100000,305485,1060.836708737162,1065.3437473090385,1047.651375292212,1057.2512244091406,226994888,129.44377921,16172762.5,251587,0.0285,0.1410885999999999,0.0116532058158491,1237.5999755859375,2351.159912109375,11.489999771118164
2017-02-20,416,3255757968209070000,333068,1057.3389685050083,1089.817140419887,1047.2200315789753,1086.269644280841,227327956,159.91401438,16174612.5,282580,0.033,0.18837389,0.0226573677027533,1237.5999755859375,2351.159912109375,11.489999771118164
2017-02-21,417,3013572954570050000,332676,1085.7187214860585,1129.9021883993305,1080.584289119104,1126.8589354029832,227660632,165.81707207,16176337.5,278952,0.0385,0.2090197999999999,0.0214836020708538,1237.5,2365.3798828125,11.569999694824219
2017-02-22,418,3052124099881850000,335170,1128.5468511318195,1140.9183708415846,1106.3224485444714,1129.850403173692,227995802,182.03570523,16178050.0,282056,0.037,0.20010152,0.0217614927589568,1232.0,2362.820068359375,11.739999771118164
2017-02-23,419,3270529786336580000,388503,1129.7513200553767,1193.774861743443,1127.6266837532924,1176.852176320272,228384305,211.65472424,16179937.5,325763,0.043,0.16654978,0.0313100588600136,1250.199951171875,2363.81005859375,11.710000038146973
2017-02-24,420,3530594817097560000,412012,1187.7699106851044,1217.5818299900898,1130.1649697483276,1185.0389520725385,228796317,226.7099144,16181975.0,343642,0.05,0.15676805,0.0526622682451668,1256.9000244140625,2367.340087890625,11.470000267028809
2017-02-25,421,3626820723224250000,371259,1184.5531743934475,1188.4218301569165,1126.3642950002063,1155.3930852455971,229167576,191.30417997,16184062.5,326354,0.041,0.10460325,0.0346145397636668,1256.9000244140625,2367.340087890625,11.470000267028809
2017-02-26,422,3956581352132650000,305532,1157.4492642304258,1184.3555354974392,1134.4544450562614,1183.806290863436,229473108,161.17260121,16186287.5,265025,0.037,0.12456415,0.0270309823362057,1256.9000244140625,2367.340087890625,11.470000267028809
2017-02-27,423,3125812415212370000,332474,1183.7628430918016,1197.3324788918162,1175.0849984394638,1194.828374751376,229805582,195.38746144,16188087.5,284411,0.036,0.18476869,0.0119350606576137,1257.4000244140625,2369.75,12.09000015258789
2017-02-28,424,3349558197301050000,377342,1196.371654706409,1211.021720710741,1182.0503596451515,1195.8369020168036,230182924,227.3714723,16190000.0,325261,0.039,0.18971323,0.0171195417240386,1252.5999755859375,2363.639892578125,12.920000076293945
2017-03-01,425,3191050897435520000,368882,1195.3210323209769,1230.0355299840498,1191.045143367823,1228.561442118559,230551806,229.59036693,16191800.0,315739,0.0434,0.20108632,0.0151053197012415,1248.9000244140625,2395.9599609375,12.539999961853027
2017-03-02,426,3431612305469520000,394648,1231.9720156488706,1285.7373574334115,1218.68433472983,1265.857846915938,230946454,252.22663973,16193762.5,329271,0.0546,0.20535524,0.0339109988845427,1231.9000244140625,2381.919921875,11.8100004196167
2017-03-03,427,3292748947063030000,408163,1263.5227642947964,1294.4602010148033,1258.5693177470064,1291.5770036360643,231354617,259.68606189,16195650.0,337159,0.07,0.19949989,0.0144576400634367,1225.5,2383.1201171875,10.960000038146973
2017-03-04,428,3027660996381620000,326869,1290.831472548689,1292.1313615848362,1240.4142101406735,1267.3528520011428,231681486,220.29548015,16197300.0,265648,0.0574,0.1719934,0.0265349893027447,1225.5,2383.1201171875,10.960000038146973
