t,open,high,low,close
2016-02-01,2.300917815354803,2.300917815354803,2.102586068459245,2.205558396134186
2016-02-02,2.21186624962959,2.442691063685049,2.144302548464671,2.436596071689222
2016-02-03,2.420378076419968,2.536189911890893,2.332383759443451,2.5201485431895048
2016-02-04,2.520449201166233,2.6235326975633733,2.416751550129172,2.5664219722279773
2016-02-05,2.546835783380388,2.598547226506089,2.455834633979755,2.523322576694688
2016-02-06,2.527959648774001,2.564734851852606,2.457534091111744,2.523505489289529
2016-02-07,2.529016693824503,3.063018025733543,2.516337031842235,2.974746063871451
2016-02-08,2.978775152460376,3.26993689907199,2.876767705617704,3.155982503824561
2016-02-09,3.158303758933346,4.024197177617309,3.150149595974096,4.024197177617309
2016-02-10,3.979730558189464,4.85030985529329,3.724776779593974,4.435410256958598
2016-02-11,4.380979904324843,6.43168400541435,4.266718784702707,6.061098394039962
2016-02-12,6.037470857289309,6.663593921168496,5.183069465199586,5.589237909962914
2016-02-13,5.70762393512695,5.77885007024212,4.17455124383831,5.395889441104567
2016-02-14,5.452789314841778,5.472001247491599,4.464971802108523,5.269033114817769
2016-02-15,5.335476777803033,5.872394739200452,4.979776951185949,5.287231067852225
2016-02-16,5.303901103451323,5.43882981946037,3.9648848482053003,4.320471953289193
2016-02-17,4.317646272230808,4.79132280908957,3.50519963962647,3.757025177394966
2016-02-18,3.764901103511937,4.843433749547505,3.360579604460315,4.393861659582324
2016-02-19,4.369717233044926,4.7905209539809634,4.28755763905178,4.714530070097653
2016-02-20,4.687136827758471,4.746377378176103,4.108066019795602,4.336591602720741
2016-02-21,4.33313070818444,4.720130815154412,4.209603292572805,4.644085134799437
2016-02-22,4.642564121255418,5.682304064624628,4.642564121255418,5.662682088649438
2016-02-23,5.717194084807615,5.9542801716861415,5.36301731878407,5.592879762274616
2016-02-24,5.590093818620368,6.250380071183534,5.493079219276719,6.233300787069853
2016-02-25,6.187687620245492,6.653120881262242,5.346748054622237,6.072273526693668
2016-02-26,6.046504297229806,6.235820834464546,5.701371023473188,5.899538361446801
2016-02-27,5.941471383652935,6.512400261315766,5.941471383652935,6.425304390895775
2016-02-28,6.391747008964719,6.638129714767749,6.208332231213272,6.430797893643479
2016-02-29,6.451990214072813,6.63112453178266,6.04335587724267,6.312315400827469
2016-03-01,6.307932087101477,7.790527763658036,6.267452857770322,7.626141923994518
2016-03-02,7.600685661922151,8.736881982129532,7.358439000725432,8.389200852135929
2016-03-03,8.4019917653937,10.053962462617207,8.253243945440644,9.269071210091795
2016-03-04,9.13325280871631,10.446946450100896,8.394394687699332,10.335836092949757
2016-03-05,10.358456474091083,12.28993616489233,9.881760989659643,10.881702685077158
2016-03-06,11.22121390848596,11.842688113843606,9.907488090304515,11.284118168860626
2016-03-07,11.345106000032443,11.573346653085864,9.30950245407278,9.564482173251605
2016-03-08,9.542759672729508,10.127322411199124,8.817954957467778,9.744074055949437
2016-03-09,9.697277462010645,11.197000000000001,9.59216055916763,11.197000000000001
2016-03-10,11.298000000000002,11.75,11.298000000000002,11.75
2016-03-11,11.85,11.95,11.8,11.95
2016-03-12,11.95,13.4,11.95,12.918
2016-03-13,13.45,15.074000000000002,13.45,14.469333333333333
2016-03-14,14.530999999999999,14.871071428571426,11.4,12.31675
2016-03-15,12.685052631578946,13.15,12.068047619047626,13.1
2016-03-16,13.145,13.824333333333335,12.493932203389832,12.545333333333335
2016-03-17,12.557249999999998,12.594,10.491285714285713,11.028888888888893
2016-03-18,11.08,11.1595,8.485,10.921384615384614
2016-03-19,11.043466666666665,11.13,9.79745,10.524000000000001
2016-03-20,10.563666666666666,10.833666666666666,9.578333333333333,10.267999999999999
2016-03-21,10.17625,11.975666666666667,10.142999999999999,11.909
2016-03-22,11.88,11.967,11.130666666666668,11.200999999999999
2016-03-23,11.263142857142856,12.429,11.200999999999999,12.42
2016-03-24,12.44,12.458666666666668,10.743000000000002,11.18
2016-03-25,11.231,11.340333333333335,10.5215,10.6698
2016-03-26,10.672333333333333,11.198,10.6102,11.012
2016-03-27,10.981,10.981,10.198,10.407
2016-03-28,10.448,11.853,10.4,11.656166666666666
2016-03-29,11.7635,11.865833333333333,11.3675,11.658
2016-03-30,11.6215,12.3,11.5,11.847999999999999
2016-03-31,11.864,12.015,11.290333333333333,11.386
2016-04-01,11.398,11.9415,11.398,11.624
2016-04-02,11.65,11.745333333333335,11.436,11.658
2016-04-03,11.608999999999998,11.749,11.431333333333333,11.61
2016-04-04,11.599166666666667,11.659,10.9544,11.15
2016-04-05,11.104000000000001,11.107999999999999,10.7,10.857999999999999
2016-04-06,10.708,10.872,10.620999999999999,10.66
2016-04-07,10.668,10.78,9.99,10.137
2016-04-08,10.08625,10.34,9.6,9.71
2016-04-09,9.704857142857145,10.1725,9.049625,9.137
2016-04-10,9.204,9.24,7.549618749999999,8.8955
2016-04-11,8.9299,8.9299,8.0175,8.699
2016-04-12,8.63255,8.63255,7.220775000000001,7.52
2016-04-13,7.465,8.785,6.9333333333333345,8.05
2016-04-14,8.08075,8.86,8.0,8.47
2016-04-15,8.45,8.677999999999999,8.175,8.3199
2016-04-16,8.296,8.67,8.1844,8.67
2016-04-17,8.604571428571429,9.974,8.604571428571429,9.29
2016-04-18,9.295,9.514,8.908,9.02762857142857
2016-04-19,9.052999999999999,9.273325,8.687524999999999,8.77
2016-04-20,8.750623529411763,8.980568000000016,8.389766666666667,8.595333333333334
2016-04-21,8.5,8.767199999999999,8.058629999999999,8.1845
2016-04-22,8.2247,8.3545,7.7490700000000015,7.904285714285713
2016-04-23,7.909,8.706,7.809,8.3934
2016-04-24,8.328563157894738,8.5,8.058733333333333,8.105033333333333
2016-04-25,8.086628571428571,8.142999999999999,7.3285333333333345,7.5600000000000005
2016-04-26,7.5600000000000005,7.5600000000000005,7.13,7.415000000000001
2016-04-27,7.4,7.962433333333334,7.325,7.8370000000000015
2016-04-28,7.725,7.869433333333332,7.164,7.164
2016-04-29,7.162999999999999,7.706666666666668,7.162999999999999,7.402
2016-04-30,7.4351,9.249883333333333,7.4351,8.79216
2016-05-01,8.732750000000001,8.951,8.377925000000001,8.784042857142856
2016-05-02,8.832939999999997,10.190636363636363,8.763349999999999,10.079
2016-05-03,10.074080769230774,10.079,9.00665,9.371
2016-05-04,9.3819,9.9875,9.27,9.3614
2016-05-05,9.4,9.981275,9.3,9.75
2016-05-06,9.804,9.97,9.150363636363627,9.4325
2016-05-07,9.45,9.546,9.23,9.408
2016-05-08,9.418,9.64,9.0155375,9.51
2016-05-09,9.5,10.0,9.36,9.36
2016-05-10,9.36,9.95,9.36,9.68
2016-05-11,9.68,10.47,9.68,10.43
2016-05-12,10.43,12.0,10.0,10.2
2016-05-13,10.2,11.59,10.2,10.98
2016-05-14,10.98,10.98,10.1,10.25
2016-05-15,10.25,10.59,10.06,10.06
2016-05-16,10.06,11.41,10.06,11.37
2016-05-17,11.36,12.49,11.28,12.28
2016-05-18,12.28,13.76,12.28,13.708000000000002
2016-05-19,13.7,14.5,13.62,14.5
2016-05-20,14.5,14.75,13.566,13.74
2016-05-21,13.544,13.98,13.09,13.98
2016-05-22,13.98,14.386,13.75,14.210000000000004
2016-05-23,14.210000000000004,14.43,13.43,13.448000000000002
2016-05-24,13.460000000000004,13.789999999999996,12.12,12.82
2016-05-25,12.822000000000001,12.89,11.83,12.65
2016-05-26,12.65,12.9,12.2,12.6
2016-05-27,12.6,12.61,10.64,11.39
2016-05-28,11.39,12.27,10.41,11.84
2016-05-29,11.84,12.73,11.602,12.53
2016-05-30,12.53,12.79,12.41,12.52
2016-05-31,12.52,14.332,12.52,14.210000000000004
2016-06-01,14.214000000000002,14.35,13.539999999999996,13.919999999999998
2016-06-02,13.968,14.13,13.82,13.9
2016-06-03,13.9,14.746,13.5,14.15
2016-06-04,14.15,14.15,13.64,13.86
2016-06-05,13.86,13.911999999999995,13.7,13.91
2016-06-06,13.91,14.248,13.830000000000002,14.0
2016-06-07,14.0,14.64,13.956,14.64
2016-06-08,14.674,14.69,14.38,14.51
2016-06-09,14.51,14.55,14.382,14.470000000000002
2016-06-10,14.470000000000002,14.470000000000002,13.845999999999998,13.970000000000002
2016-06-11,13.970000000000002,14.16,13.84,14.11
2016-06-12,14.11,15.75,14.11,15.638
2016-06-13,15.648,17.64,15.63,17.63
2016-06-14,17.63,19.07,16.663999999999998,18.9
2016-06-15,18.9,18.97,17.51,18.45
2016-06-16,18.45,23.146000000000004,18.45,20.93
2016-06-17,20.921999999999997,21.428,13.75,15.66
2016-06-18,15.66,15.669999999999998,9.0,11.03
2016-06-19,11.03,14.566000000000004,10.556000000000001,12.59
2016-06-20,12.59,12.59,10.754000000000001,11.51
2016-06-21,11.51,13.73,11.3,13.73
2016-06-22,13.416000000000002,15.75,13.37,13.43
2016-06-23,13.43,14.034,12.7,13.93
2016-06-24,13.918,14.330000000000002,13.330000000000002,14.2
2016-06-25,14.2,14.8,14.19,14.49
2016-06-26,14.49,14.51,13.710000000000004,13.88
2016-06-27,13.88,15.720000000000002,13.63,15.289999999999996
2016-06-28,15.289999999999996,15.289999999999996,11.572000000000001,12.33
2016-06-29,12.33,13.0,11.75,12.95
2016-06-30,12.95,12.95,12.08,12.5
2016-07-01,12.5,12.5,11.755999999999998,12.25
2016-07-02,12.21,12.21,11.97,12.09
2016-07-03,12.078,12.37,11.544,11.8
2016-07-04,11.76,11.82,11.41,11.47
2016-07-05,11.474,11.99,9.736,11.49
2016-07-06,11.49,11.9,10.51,11.0
2016-07-07,11.0,11.0,9.872,10.11
2016-07-08,10.11,11.88,10.11,11.57
2016-07-09,11.57,11.88,10.87,11.028
2016-07-10,11.01,11.2,10.9,11.13
2016-07-11,11.13,11.13,10.4,10.83
2016-07-12,10.83,11.35,10.49,10.87
2016-07-13,10.87,11.3,10.5,10.76
2016-07-14,10.76,11.71,10.72,11.51
2016-07-15,11.51,12.970000000000002,11.51,12.2
2016-07-16,12.2,12.21,10.2,11.78
2016-07-17,11.78,11.8,11.13,11.32
2016-07-18,11.32,11.79,11.13,11.13
2016-07-19,11.13,12.276000000000002,11.13,11.94
2016-07-20,11.94,13.995999999999999,11.74,12.678
2016-07-21,12.51,13.1,12.07,13.039999999999996
2016-07-22,13.039999999999996,14.89,12.895999999999995,14.89
2016-07-23,14.89,15.720000000000002,14.45,14.45
2016-07-24,14.45,14.89,12.32,12.34
2016-07-25,12.34,13.8,12.34,13.8
2016-07-26,13.848000000000004,14.15,11.964,12.04
2016-07-27,12.04,13.45,12.03,13.3
2016-07-28,13.3,13.3,12.66,13.216
2016-07-29,13.1,13.14,12.72,13.1
2016-07-30,13.1,13.1,12.67,12.696
2016-07-31,12.65,12.7,11.822000000000001,11.88
2016-08-01,11.88,11.89,11.0,11.2
2016-08-02,11.2,11.2,7.95,8.988000000000003
2016-08-03,8.798,10.44,8.75,10.44
2016-08-04,10.44,12.49,10.2,11.58
2016-08-05,11.58,11.64,11.0,11.03
2016-08-06,11.03,11.36,10.65,11.03
2016-08-07,11.03,11.21,10.86,11.01
2016-08-08,11.01,11.5,11.01,11.4
2016-08-09,11.4,12.5,11.276,12.35
2016-08-10,12.361999999999998,12.68,11.966000000000005,12.31
2016-08-11,12.314,12.46,11.68,11.75
2016-08-12,11.762,12.12,11.762,11.89
2016-08-13,11.89,11.95,11.57,11.73
2016-08-14,11.73,11.76,11.21,11.21
2016-08-15,11.21,11.51,11.02,11.38
2016-08-16,11.38,11.38,11.03,11.23
2016-08-17,11.23,11.27,10.84,11.0
2016-08-18,11.0,11.74,10.8,10.84
2016-08-19,10.84,11.0,10.8,10.85
2016-08-20,10.85,11.43,10.85,11.05
2016-08-21,11.05,11.31,11.01,11.3
2016-08-22,11.335999999999999,11.48,11.15,11.41
2016-08-23,11.41,11.41,11.04,11.07
2016-08-24,11.07,11.35,11.02,11.02
2016-08-25,11.02,11.35,11.02,11.26
2016-08-26,11.26,11.49,11.22,11.32
2016-08-27,11.32,11.44,11.19,11.3
2016-08-28,11.3,11.3,11.02,11.09
2016-08-29,11.082,11.24,10.93,11.08
2016-08-30,11.08,11.3,11.06,11.3
2016-08-31,11.3,13.332,11.2,11.744000000000002
2016-09-01,11.708000000000002,13.5,11.7,12.24
2016-09-02,12.24,12.51,11.89,12.51
2016-09-03,12.51,12.51,11.61,12.0
2016-09-04,12.036,12.09,11.58,11.8
2016-09-05,11.8,12.0,11.7,11.98
2016-09-06,11.98,12.0,11.5,11.99
2016-09-07,11.99,11.99,11.57,11.69
2016-09-08,11.69,11.78,11.3,11.48
2016-09-09,11.48,11.76,10.5,11.76
2016-09-10,11.76,12.0,11.452,12.0
2016-09-11,12.0,12.05,11.73,11.73
2016-09-12,11.73,11.92,11.61,11.88
2016-09-13,11.88,12.16,11.84,12.02
2016-09-14,12.02,12.02,11.91,12.0
2016-09-15,12.0,12.02,11.85,12.0
2016-09-16,12.0,12.75,11.93,12.5
2016-09-17,12.5,12.8,12.458,12.7
2016-09-18,12.7,12.91,12.2,12.4
2016-09-19,12.4,13.186000000000002,12.4,13.186000000000002
2016-09-20,13.36,14.45,13.05,14.18
2016-09-21,14.114,14.45,13.0,13.91
2016-09-22,13.845999999999998,13.845999999999998,12.522,13.2
2016-09-23,13.2,13.59,13.0,13.49
2016-09-24,13.49,13.5,12.84,12.970000000000002
2016-09-25,12.970000000000002,13.11,12.9,13.029999999999998
2016-09-26,13.029999999999998,13.16,12.9,13.01
2016-09-27,13.01,13.669999999999998,12.985999999999999,13.029999999999998
2016-09-28,13.029999999999998,13.68,13.029999999999998,13.38
2016-09-29,13.38,13.38,13.13,13.244000000000002
2016-09-30,13.24,13.44,13.14,13.210000000000004
2016-10-01,13.210000000000004,13.41,13.13,13.279999999999998
2016-10-02,13.279999999999998,13.3,13.13,13.3
2016-10-03,13.3,13.527999999999999,13.1,13.527999999999999
2016-10-04,13.57,13.61,13.25,13.4
2016-10-05,13.4,13.7,13.1,13.1
2016-10-06,13.1,13.419999999999998,12.74,12.99
2016-10-07,12.99,13.49,12.36,12.82
2016-10-08,12.82,12.82,12.14,12.23
2016-10-09,12.23,12.7,12.03,12.33
2016-10-10,12.33,12.33,11.65,11.75
2016-10-11,11.75,12.22,11.71,11.71
2016-10-12,11.71,11.98,11.65,11.78
2016-10-13,11.78,12.19,11.78,12.13
2016-10-14,12.05,12.08,11.87,11.93
2016-10-15,11.93,12.02,11.82,12.0
2016-10-16,12.0,12.04,11.95,11.98
2016-10-17,11.98,12.12,11.83,12.12
2016-10-18,12.2,12.960000000000004,12.18,12.51
2016-10-19,12.51,12.960000000000004,11.82,11.93
2016-10-20,11.888,12.18,11.86,12.08
2016-10-21,12.08,12.08,12.0,12.0
2016-10-22,12.0,12.08,12.0,12.04
2016-10-23,12.04,12.08,12.0,12.05
2016-10-24,12.05,12.05,11.85,11.97
2016-10-25,11.97,12.2,11.13,11.35
2016-10-26,11.4,11.87,11.39,11.57
2016-10-27,11.57,11.58,11.3,11.43
2016-10-28,11.43,11.43,11.05,11.07
2016-10-29,11.07,11.56,9.88,10.36
2016-10-30,10.36,11.43,10.36,11.31
2016-10-31,11.3,11.56,11.01,11.01
2016-11-01,11.01,11.38,10.41,10.7
2016-11-02,10.7,11.43,10.62,10.77
2016-11-03,10.77,11.19,10.76,10.82
2016-11-04,10.82,11.2,10.82,11.2
2016-11-05,11.2,11.2,11.01,11.07
2016-11-06,11.07,11.15,10.89,10.89
2016-11-07,10.89,11.2,10.89,11.0
2016-11-08,11.0,11.19,10.86,10.91
2016-11-09,10.91,10.98,10.45,10.79
2016-11-10,10.79,11.95,10.59,10.6
2016-11-11,10.595999999999998,10.73,10.26,10.26
2016-11-12,10.26,10.33,9.68,9.68
2016-11-13,9.854,10.22,9.854,10.21
2016-11-14,10.21,10.21,9.86,10.04
2016-11-15,10.04,10.4,9.9,10.4
2016-11-16,10.4,10.4,9.95,9.96
2016-11-17,9.96,10.36,9.93,9.96
2016-11-18,9.96,10.0,9.52,9.52
2016-11-19,9.52,9.92,9.51,9.85
2016-11-20,9.85,9.86,9.5,9.5
2016-11-21,9.5,9.61,9.5,9.61
2016-11-22,9.61,10.19,9.55,9.87
2016-11-23,9.87,9.97,9.78,9.79
2016-11-24,9.79,9.91,9.01,9.25
2016-11-25,9.25,9.69,9.2,9.51
2016-11-26,9.51,9.57,9.31,9.5
2016-11-27,9.5,9.5,8.9,9.41
2016-11-28,9.41,9.41,8.77,8.77
2016-11-29,8.77,9.02,8.0,8.37
2016-11-30,8.37,8.998000000000003,8.22,8.64
2016-12-01,8.64,8.64,8.25,8.4
2016-12-02,8.4,8.434000000000001,7.25,7.639999999999999
2016-12-03,7.639999999999999,8.25,7.639999999999999,8.14
2016-12-04,8.14,8.16,7.5,7.5
2016-12-05,7.5,7.62,6.65,6.769999999999999
2016-12-06,6.783999999999999,8.029999999999998,5.99,7.8
2016-12-07,7.814,8.56,7.409999999999998,8.45
2016-12-08,8.45,8.75,8.23,8.23
2016-12-09,8.23,8.67,8.02,8.62
2016-12-10,8.62,8.64,8.169999999999998,8.31
2016-12-11,8.31,8.56,8.1,8.46
2016-12-12,8.46,8.67,8.3,8.67
2016-12-13,8.67,8.67,8.33,8.47
2016-12-14,8.47,8.47,8.31,8.46
2016-12-15,8.46,8.46,7.75,7.75
2016-12-16,7.75,7.889999999999999,7.656000000000001,7.889999999999999
2016-12-17,7.889999999999999,7.889999999999999,7.540000000000001,7.65
2016-12-18,7.65,7.980000000000001,7.65,7.94
2016-12-19,7.94,7.94,7.69,7.69
2016-12-20,7.69,7.99,7.58,7.58
2016-12-21,7.58,7.99,7.58,7.95
2016-12-22,7.95,7.95,7.519999999999999,7.767999999999999
2016-12-23,7.8100000000000005,7.8100000000000005,7.194000000000001,7.25
2016-12-24,7.25,7.409999999999998,7.19,7.290000000000001
2016-12-25,7.290000000000001,7.290000000000001,7.2,7.25
2016-12-26,7.225999999999999,7.290000000000001,7.17,7.290000000000001
2016-12-27,7.290000000000001,7.49,7.12,7.230000000000001
2016-12-28,7.230000000000001,8.54,7.220000000000001,8.54
2016-12-29,8.54,8.54,7.659999999999998,8.38
2016-12-30,8.38,8.54,8.1,8.498
2016-12-31,8.33,8.54,8.08,8.28
2017-01-01,8.28,8.54,8.17,8.24
2017-01-02,8.24,8.55,8.15,8.55
2017-01-03,8.55,9.98,8.3,9.786
2017-01-04,9.75,11.21,9.73,11.21
2017-01-05,11.21,11.94,9.49,10.34
2017-01-06,10.34,10.59,9.53,10.2
2017-01-07,10.2,10.32,9.432,10.05
2017-01-08,10.05,10.42,9.71,10.42
2017-01-09,10.412,10.93,10.12,10.38
2017-01-10,10.38,10.74,10.32,10.67
2017-01-11,10.67,10.735999999999999,9.5,9.97
2017-01-12,9.926,10.44,9.4,9.74
2017-01-13,9.74,10.25,9.56,10.23
2017-01-14,10.23,10.24,9.69,9.85
2017-01-15,9.85,10.01,9.79,9.81
2017-01-16,9.81,10.01,9.6,9.6
2017-01-17,9.64,10.44,9.61,10.18
2017-01-18,10.18,10.44,10.0,10.36
2017-01-19,10.36,10.73,10.19,10.45
2017-01-20,10.45,10.72,10.45,10.72
2017-01-21,10.72,10.93,10.64,10.86
2017-01-22,10.86,10.92,10.64,10.76
2017-01-23,10.76,10.77,10.71,10.77
2017-01-24,10.758,10.77,10.57,10.582
2017-01-25,10.562000000000001,10.71,10.48,10.64
2017-01-26,10.64,10.71,10.51,10.71
2017-01-27,10.71,10.76,10.51,10.68
2017-01-28,10.68,10.69,10.58,10.58
2017-01-29,10.58,10.64,10.51,10.544
2017-01-30,10.54,10.9,10.51,10.73
2017-01-31,10.73,10.93,10.61,10.76
2017-02-01,10.76,10.95,10.57,10.73
2017-02-02,10.73,10.99,10.58,10.8
2017-02-03,10.8,10.99,10.5,10.98
2017-02-04,10.98,11.4,10.98,11.38
2017-02-05,11.38,11.39,11.04,11.23
2017-02-06,11.23,11.32,11.22,11.32
2017-02-07,11.32,11.51,11.304,11.51
2017-02-08,11.51,11.74,11.25,11.47
2017-02-09,11.454,11.61,10.56,11.02
2017-02-10,11.02,11.44,10.87,11.31
2017-02-11,11.31,11.39,11.28,11.39
2017-02-12,11.39,11.41,11.36,11.41
2017-02-13,11.41,11.49,11.27,11.3
2017-02-14,11.3,13.368,11.3,13.18
2017-02-15,13.18,13.18,12.74,13.06
2017-02-16,13.051999999999998,13.051999999999998,12.657999999999998,12.960000000000004
2017-02-17,12.960000000000004,12.960000000000004,12.735999999999999,12.74
2017-02-18,12.74,12.91,12.74,12.8
2017-02-19,12.8,13.029999999999998,12.78,12.78
2017-02-20,12.78,12.89,12.64,12.64
2017-02-21,12.420000000000002,12.84,12.25,12.84
2017-02-22,12.84,12.85,12.69,12.69
2017-02-23,12.69,13.34,12.53,13.23
2017-02-24,13.196000000000002,13.32,12.68,13.222000000000001
2017-02-25,13.220000000000002,13.720000000000002,13.13,13.720000000000002
2017-02-26,13.642,14.95,13.460000000000004,14.95
2017-02-27,14.774000000000001,15.948,14.41,15.5
2017-02-28,15.557999999999998,16.96,15.31,16.05
2017-03-01,16.05,17.758000000000006,15.81,17.758000000000006
2017-03-02,17.698,19.452000000000005,17.028000000000002,19.208
2017-03-03,19.212,20.764,18.23,19.610000000000007
2017-03-04,19.656,20.14,18.66,18.702
2017-03-05,18.65,19.22,18.2,19.2
2017-03-06,19.2,20.444000000000003,18.97,19.97
2017-03-07,19.97,19.97,18.71,18.95
2017-03-08,18.95,19.01,16.5,16.58
2017-03-09,16.472,18.396,15.721999999999998,18.0
2017-03-10,18.0,19.496,17.254,19.1
2017-03-11,19.1,21.53,18.66,21.512000000000004
2017-03-12,21.5,24.0,21.448,23.6
2017-03-13,23.6,31.344,23.6,28.846000000000004
2017-03-14,28.592,29.932,27.535999999999998,28.99
2017-03-15,28.99,34.996,28.690000000000005,34.996
2017-03-16,35.0,46.37600000000001,35.0,45.488
2017-03-17,46.12000000000001,51.982000000000006,34.19199999999999,44.468
2017-03-18,44.51,44.706,31.314,33.326
2017-03-19,35.294000000000004,45.378,34.214,42.31
2017-03-20,43.102,45.798,40.84200000000001,41.91
2017-03-21,42.0,43.86,42.0,42.5
2017-03-22,42.648,43.00400000000001,38.44000000000001,41.424
2017-03-23,41.102,44.0,40.51,43.14
2017-03-24,43.34,52.992,42.514,52.83
2017-03-25,52.898,52.95,47.44000000000001,50.32
2017-03-26,50.63,51.5,48.86600000000001,50.39
2017-03-27,50.39,51.324,48.25599999999999,48.794
2017-03-28,48.846,50.523999999999994,48.54,50.26800000000001
2017-03-29,50.27800000000001,54.226000000000006,50.15,53.252
2017-03-30,53.376000000000005,53.49400000000001,51.764,51.93000000000001
2017-03-31,51.873999999999995,51.98,47.29600000000001,49.07
2017-04-01,49.07,51.76000000000001,48.754,50.92
2017-04-02,50.92,51.15,47.711999999999996,48.598
2017-04-03,48.61,48.61,43.00599999999999,43.994
2017-04-04,43.924,45.906000000000006,41.54600000000001,44.726000000000006
2017-04-05,44.56,47.126000000000005,44.45,45.478
2017-04-06,45.38,45.95,41.576,43.51199999999999
2017-04-07,43.483999999999995,44.48,41.94,42.42
2017-04-08,42.42,45.542,42.42,44.85
2017-04-09,44.84400000000001,44.84400000000001,43.23,43.87
2017-04-10,43.87,44.672,42.80800000000001,43.92
2017-04-11,43.92,44.64,43.73,43.876000000000005
2017-04-12,43.888000000000005,47.45399999999999,43.34,46.54
2017-04-13,46.54,50.9,46.49800000000001,50.242
2017-04-14,50.236000000000004,50.236000000000004,46.652,47.5
2017-04-15,47.5,48.91,47.013999999999996,48.602
2017-04-16,48.562,49.018,47.72,48.29
2017-04-17,48.29,48.526,47.773999999999994,48.224
2017-04-18,48.23,50.342,48.02,49.98
2017-04-19,49.966,50.37,47.956,47.956
2017-04-20,47.86600000000001,49.76,47.768,49.61
2017-04-21,49.61,49.62,48.28,48.47
2017-04-22,48.46400000000001,49.16,48.25,48.654
2017-04-23,48.63,49.22,48.35,48.79
2017-04-24,48.79,50.958,48.79,50.501999999999995
2017-04-25,50.5,50.81,49.97,50.413999999999994
2017-04-26,50.42,54.51000000000001,50.42,53.55
2017-04-27,53.53,63.788000000000004,53.15999999999999,63.386
2017-04-28,63.396,73.828,62.961999999999996,72.77199999999999
2017-04-29,73.23200000000001,73.77600000000002,67.434,70.28799999999998
2017-04-30,70.21600000000001,79.75,69.67999999999999,79.69399999999997
2017-05-01,79.446,84.76599999999998,72.934,77.33
2017-05-02,77.34,80.54,74.90799999999999,77.7
2017-05-03,77.62,80.86399999999999,75.634,80.0
2017-05-04,80.0,95.734,79.78,94.752
2017-05-05,94.97200000000001,97.962,88.16,91.552
2017-05-06,92.118,96.02,90.82,95.91599999999998
2017-05-07,95.584,98.434,89.27600000000001,92.532
2017-05-08,92.47399999999999,94.032,86.292,89.46799999999999
2017-05-09,89.83399999999997,91.288,75.406,87.436
2017-05-10,87.21600000000002,91.86,86.78,89.13399999999999
2017-05-11,89.15,90.432,87.012,88.204
2017-05-12,88.11399999999999,89.99799999999999,84.43599999999998,85.33599999999998
2017-05-13,85.316,88.29,81.61,87.816
2017-05-14,87.8,88.89,87.542,88.874
2017-05-15,88.89,94.218,88.84,90.23200000000001
2017-05-16,90.24,91.968,87.05600000000003,87.904
2017-05-17,87.85799999999999,89.0,82.96000000000002,86.91
