t,new_btc
2017-08-04,2237.5
2017-08-05,2212.5
2017-08-06,1750.0
2017-08-07,1912.5
2017-08-08,2050.0
2017-08-09,1725.0000000000002
2017-08-10,1675.0
2017-08-11,1799.9999999999998
2017-08-12,1687.5
2017-08-13,1850.0
2017-08-14,1625.0000000000002
2017-08-15,1900.0000000000005
2017-08-16,1625.0
2017-08-17,2237.4999999999995
2017-08-18,1862.4999999999995
2017-08-19,1887.5000000000005
2017-08-20,1625.0000000000005
2017-08-21,1437.5
2017-08-22,1112.5000000000002
2017-08-23,1987.4999999999998
2017-08-24,1262.5
2017-08-25,1262.5
2017-08-26,1312.5000000000005
2017-08-27,1937.4999999999998
2017-08-28,1612.4999999999998
2017-08-29,1862.5000000000005
2017-08-30,2100.0000000000005
2017-08-31,2037.5
2017-09-01,2175.0
2017-09-02,2050.0000000000005
2017-09-03,1925.0
2017-09-04,2187.5
2017-09-05,2462.4999999999995
2017-09-06,2025.0
2017-09-07,2200.0
2017-09-08,2187.5
2017-09-09,2112.5
2017-09-10,1725.0
2017-09-11,2175.0
2017-09-12,2350.0
2017-09-13,2375.0
2017-09-14,2175.0
2017-09-15,2250.0
2017-09-16,2112.5
2017-09-17,2200.0
2017-09-18,1587.5
2017-09-19,1950.0
2017-09-20,1462.5
2017-09-21,2200.0
2017-09-22,1737.5000000000002
2017-09-23,2075.0
