t,open,high,low,close
2016-02-28,432.6201907993312,434.9012198093882,423.0523994371662,431.5065287388273
2016-02-29,431.41801902286295,441.5016596395518,430.1792642796894,436.42224928942983
2016-03-01,436.48917810039893,437.355920884194,429.1147021286596,433.2277035606563
2016-03-02,432.70607970763956,434.78376371136767,420.12615262177826,420.12615262177826
2016-03-03,420.85649868256553,423.58328910169575,410.71410784982083,419.31158198959054
2016-03-04,419.10035226381854,423.140821591473,407.2361243772178,407.2361243772178
2016-03-05,407.45471894183993,408.56480438513233,385.15248353135814,398.50243239160943
2016-03-06,397.32545714876386,410.08491398876174,388.39039824301864,404.6277893211019
2016-03-07,404.7244403486499,415.67132434904596,399.1692365844823,412.8005827105356
2016-03-08,412.6505986775436,415.4092146859065,408.6428814742708,411.4093473295935
2016-03-09,411.2127848452534,413.5809443722882,409.0606737020703,412.59964953173085
2016-03-10,412.69393885403315,416.4328727175247,410.8742940354341,415.96573582904114
2016-03-11,416.1186020050336,421.5243006719744,415.3106447768697,419.64531649745595
2016-03-12,419.50227496514907,420.9707957038436,407.1528268590389,410.139940852359
2016-03-13,410.37824188949753,416.451936868193,410.37824188949753,412.61530446772593
2016-03-14,412.5276508436271,415.46135809129674,412.1750971459968,415.05435298344673
2016-03-15,415.0587839874355,416.6670920749294,412.90885655041313,415.4742785335744
2016-03-16,415.45445460711744,416.24630548906737,413.67468905132057,416.2381856412929
2016-03-17,416.06847453866266,419.45260695526787,415.9264180056546,418.5086720041087
2016-03-18,417.9794029277388,418.4331765994987,403.7184289839898,409.2494736684257
2016-03-19,408.7070049351888,410.56345963811026,405.0595031011748,409.6114015305549
2016-03-20,409.06015657243006,414.5378769663888,408.25101923897387,411.66829833103867
2016-03-21,410.753704470609,411.89023840862376,407.1857586763446,411.7585748667672
2016-03-22,411.35789631934847,417.2912678844276,410.9387881827116,416.54761875463345
2016-03-23,416.5523048075309,418.8162764579039,414.53844622140633,417.53883195340177
2016-03-24,417.58521919501584,417.6040713990575,412.68391467188684,412.68391467188684
2016-03-25,413.50582524794845,416.7510305195253,412.20103894755937,416.3595573150922
2016-03-26,416.2860003927789,417.5888481972136,414.63655660329596,416.92298328256874
2016-03-27,416.93565090508685,426.5897963994968,415.969346603305,425.01140597187987
2016-03-28,424.8434736111029,424.8434736111029,420.2629881833089,422.6782895074445
2016-03-29,422.7801620923345,424.39005383162873,411.6765373578404,416.1195712728422
2016-03-30,415.8763337929339,415.8763337929339,410.08056417626494,413.08440509498695
2016-03-31,413.298729619821,417.2272182697917,413.298729619821,415.55633232669516
2016-04-01,415.6151212286363,417.4442681589482,414.19244133415543,417.1655761916554
2016-04-02,417.6652984519301,420.30517748041814,417.2533650608726,419.7207145718917
2016-04-03,419.56182950313917,420.22285548059017,417.58392514981733,419.82532399189205
2016-04-04,419.56153769728064,420.4400843399038,417.11223504052504,419.362325459036
2016-04-05,419.1456558444702,423.12374346141166,418.7432514155345,422.2472808455297
2016-04-06,422.4995641376694,422.871006563989,421.03648438641164,421.31238406636857
2016-04-07,421.1509197305697,422.3507381883495,418.92937622783575,421.15249323824656
2016-04-08,420.5251316585348,424.1009414286276,417.6669115960851,418.70082480212614
2016-04-09,418.82338908053515,419.4590939676701,414.5274547844013,419.1189017501917
2016-04-10,419.08499222432147,423.42783597637634,417.83333055875556,422.06377504107894
2016-04-11,422.8406927302866,423.49913944437765,419.3636009712151,423.44435415721694
2016-04-12,423.4983820019399,427.83035047634,423.1943470973274,426.77208468908714
2016-04-13,426.10272539537846,429.00361659478233,423.46503207173754,424.9491271718547
2016-04-14,424.64627960130974,427.0157378230245,422.1421235603058,425.73829926128775
2016-04-15,425.4616122478052,430.8285986141109,424.39853823650054,430.41062868258484
2016-04-16,430.0616106757731,434.52166430060515,428.91681643917093,433.2765036183376
2016-04-17,432.7509294827165,433.9021211042365,426.7637643233011,428.91892249032605
2016-04-18,429.51201877619934,433.53375888538733,427.2426458758447,429.62552571146455
2016-04-19,429.8731044118811,437.6872836541469,427.6132180568842,436.6868552636164
2016-04-20,436.7100836071733,443.9794738823233,434.47165582965033,442.45631725659206
2016-04-21,442.67011725574486,453.15191061460075,440.88672693528645,451.6680756279053
2016-04-22,452.0161763140044,452.29281054701823,443.94685308203316,448.09023328498296
2016-04-23,448.8947698108923,455.48689847015464,444.91260701471475,455.48689847015464
2016-04-24,454.14632773227913,464.4894396228565,449.99815668270696,462.25317862898964
2016-04-25,462.86406102019794,470.9750437082324,456.6126989636049,464.57983400980066
2016-04-26,465.35375165824155,471.716884965595,463.82988787377207,469.6017137637834
2016-04-27,469.8007680774861,470.6740159438724,443.9995682783062,444.59813801158623
2016-04-28,445.4618461940196,451.7265497426921,436.7235782382421,451.7265497426921
2016-04-29,451.03231423727885,458.17740510065795,446.6976179032883,457.444408673028
2016-04-30,458.104533327041,458.8912518081869,449.30667896634424,453.35807263852155
2016-05-01,451.35444809296223,456.68316221296993,448.3393385248126,454.3377402582147
2016-05-02,455.1634320520801,457.165588453704,441.0735671524928,445.729278648282
2016-05-03,446.32751644355193,452.8053601684959,442.30308135706434,451.501854947788
2016-05-04,451.96038315336466,452.4107843780877,445.37111326044317,448.00193740466904
2016-05-05,448.3385285440143,450.6807073739425,446.0134341353435,449.2282265593353
2016-05-06,449.02645003100025,462.9163582355579,447.9136629053385,460.9599712723831
2016-05-07,461.2487683843643,462.8528848139981,457.12912318826466,461.138059959326
2016-05-08,459.19769953632994,462.9629424821448,455.9650713358509,461.5625344457377
2016-05-09,460.4041025987124,464.6844567637314,456.37873047672656,463.8478179625745
2016-05-10,463.72115025305027,464.7090406885057,449.8079775237246,452.38923924080063
2016-05-11,452.15830166562466,457.9253338467265,451.9229334943058,454.46139296844393
2016-05-12,453.5984740397465,456.1278655134969,449.29302774879733,455.53856203692703
2016-05-13,456.1670487552075,457.74494428991,452.4597742273505,457.60834697826897
2016-05-14,457.84590055994295,459.276980428591,454.2308644339287,458.44491586756294
2016-05-15,456.82424619586527,462.36539808156385,455.2340459002083,460.9721197500823
2016-05-16,458.4169491895611,461.1305060964003,451.98491247168397,454.6210663380606
2016-05-17,454.5536381713291,456.99708877667706,452.6303381264597,453.84373845479075
2016-05-18,453.57218986365996,457.3511400371882,452.6364051362301,454.9559643049547
2016-05-19,454.40838387430233,456.28706083682425,437.31814991914035,438.5470537052079
2016-05-20,436.4279909810596,445.21445461964197,436.4279909810596,445.21445461964197
2016-05-21,444.1771422510402,446.22076975268817,440.0186529953198,445.7950017281727
2016-05-22,444.33126820039814,446.0924270057852,437.07971066370766,441.11737178700224
2016-05-23,442.5133370827871,445.09554932369775,439.0776140862592,445.09554932369775
2016-05-24,444.71222442337074,447.3829876731331,441.77717616270564,445.74600732461613
2016-05-25,445.6230944199755,451.4634673119952,445.6230944199755,451.3402890773279
2016-05-26,450.2670467719944,454.8689733198864,447.90675430924557,454.08349108848006
2016-05-27,454.00046150490607,476.64769399699645,453.4903119052583,470.6678659296852
2016-05-28,470.45723480470394,533.6525954942157,470.45019330087433,523.4010670292037
2016-05-29,519.0524155166189,541.5494857295442,505.0615806396166,522.4012688892889
2016-05-30,520.8909695563295,538.0389196649197,515.9676712967573,531.7697241514386
2016-05-31,532.5368758249402,547.1883882359074,520.9596582207147,531.5451114534147
2016-06-01,530.9043199979185,541.8974279280676,526.0070684627683,534.929231166291
2016-06-02,535.7512917789136,540.7093676471434,532.5139283804709,538.0219157804956
2016-06-03,537.911823343279,577.2765149782872,536.7136464288385,570.0249109843392
2016-06-04,571.627702904571,591.6440248954505,563.6182873099939,574.1044870799856
2016-06-05,575.0335199696692,583.4591508819738,569.5729895898222,574.6507220672327
2016-06-06,574.785838894048,586.8736808805706,574.785838894048,585.2448605161708
2016-06-07,585.6862966212486,591.1439898943783,566.5657032146594,578.1194883937324
2016-06-08,579.4903598009907,583.8677639645213,573.4473919796058,583.0049348368627
2016-06-09,583.0639515880066,583.0639515880066,573.5869843355222,577.0760450769253
2016-06-10,577.1265194256587,580.6896209982035,573.3044184967522,579.8212995235086
2016-06-11,580.3216450345686,608.9076902539115,578.4525400065389,607.17430380675
2016-06-12,608.6200630462736,682.7562052433839,605.5162946470258,671.0887766935982
2016-06-13,671.9027157852627,720.2683763211442,661.7060357970829,705.2537025153345
2016-06-14,705.2963603893484,705.9464186344967,660.370639050979,685.1158454197318
2016-06-15,685.1258522930829,697.4923346649625,673.1218840165232,697.4923346649625
2016-06-16,698.7462567985158,773.7708883527307,698.7462567985158,768.6542678135833
2016-06-17,768.5683141803297,777.5688598816687,713.8883161435806,752.9334092068809
2016-06-18,750.3271643475698,780.654385546416,737.1052625412837,757.3416662071204
2016-06-19,757.2189034868209,767.5646892828629,743.0008035417112,767.4518264835016
2016-06-20,766.0641794208384,766.4172250882075,715.3350485677917,715.3350485677917
2016-06-21,710.9793235366367,719.6805456389582,632.1237096218553,667.217531653078
2016-06-22,666.5849754316642,678.5882297805825,583.0424385698525,597.5623930748819
2016-06-23,599.3067570426552,631.4387765727064,549.6573936660673,627.9657566291881
2016-06-24,627.5104086652805,688.7491628850751,627.5104086652805,667.5468611638372
2016-06-25,667.72141436574,695.0630420007806,649.9383978873786,665.7125861193371
2016-06-26,666.6930781186629,673.0780799150666,618.7590337400092,633.8908753967772
2016-06-27,634.1522438488288,658.089313736966,622.5316424925908,657.042473154401
2016-06-28,659.3577463080502,661.4175913689517,638.897108175417,647.9137512329382
2016-06-29,641.5805610354699,645.8450572049156,625.961906912619,637.0942855303231
2016-06-30,637.4422842688522,672.7976935876231,630.4935962363927,672.6324199351302
2016-07-01,669.4751742208549,687.441107119406,664.0663521627281,677.7523138559045
2016-07-02,677.0835062496142,703.0031427888437,675.9202309965603,703.0031427888437
2016-07-03,704.8098029288469,704.8098029288469,649.9484423876585,661.439850366025
2016-07-04,661.240363258809,682.703227911052,651.5361938055695,681.3720236261811
2016-07-05,681.5060496231088,682.0568466974344,664.084273543179,669.5220391628915
2016-07-06,669.6540977489782,680.4660728632279,667.5111649234292,677.0219670928782
2016-07-07,677.6152085007818,680.9506432692054,610.7447816839033,640.7836172202872
2016-07-08,641.6519538202382,666.0706389701927,636.6935617982448,665.8419667000638
2016-07-09,665.9746374098793,665.9746374098793,630.5009208888357,657.3184540890006
2016-07-10,653.1286698890007,654.824727760787,640.9435994363432,651.3047799816928
2016-07-11,646.2193949763308,660.6562870904938,645.6346180033783,651.1524242489038
2016-07-12,651.1531369055181,674.8222555166899,647.9580706448562,665.2699931763912
2016-07-13,665.1982927788399,670.3960116709677,655.2105758522562,655.2105758522562
2016-07-14,653.0703553972843,663.9283772610819,653.0703553972843,660.2911244612783
2016-07-15,661.0948075582379,669.5799391277089,659.5611120768552,666.4306437343722
2016-07-16,667.144015581219,669.4160776316858,658.7610710366644,663.3188356448769
2016-07-17,664.9872826978242,681.6997692365485,663.3080891045007,679.8341644292315
2016-07-18,680.1388972230807,684.6001832365642,668.5900671411275,675.0654188097517
2016-07-19,675.3620406331644,676.2702530326782,667.7298605715993,674.0658044287677
2016-07-20,674.1124839855181,674.9116498751048,663.9656308366968,667.3264934261225
2016-07-21,667.0029299955919,667.4868539955502,660.6651573727574,667.2942051820498
2016-07-22,666.9200093475695,669.1935430955199,647.665459326709,653.2611166392969
2016-07-23,652.7719727606991,661.6144506734797,647.7129447843182,657.7541150361819
2016-07-24,657.4091594636778,664.8485493005853,652.5152248612051,660.8986520111177
2016-07-25,661.2138144329897,662.9774155359861,652.6008622286148,656.727918956488
2016-07-26,656.5445129688732,658.0876582994398,645.9289076588858,654.174462619276
2016-07-27,653.0324077060571,658.6118120161885,647.2264919974189,656.6374550331486
2016-07-28,656.8372459373693,659.6400508459569,653.8753239398807,654.8738329724555
2016-07-29,657.1027229386211,658.6774232541262,653.1779366151144,657.202841742762
2016-07-30,656.507453303696,658.6691699463067,653.4482233733222,655.0710646480535
2016-07-31,655.5963377866532,656.7470744697775,620.2442021850245,626.6782449704231
2016-08-01,626.5338777611767,627.1018687463361,601.0884402693943,603.0714699772217
2016-08-02,605.2562514655542,612.8479660509516,481.1698868623756,541.1173090967804
2016-08-03,540.4314800149198,573.4290773083416,526.2287613095032,570.498084933119
2016-08-04,567.9331382408667,595.1996084736177,562.8840121225187,584.2871190374406
2016-08-05,585.7062887536676,591.2459957558281,566.1630955601056,578.7203581679671
2016-08-06,579.34301449702,590.6709510633243,566.0596517349734,590.6386563792255
2016-08-07,590.7393962101197,598.3721942573578,585.0783364024916,594.2242426379976
2016-08-08,594.7382461067284,594.8005972701679,585.8377435670084,591.594596271462
2016-08-09,591.0869707748066,591.6922276548581,584.5117776389684,585.9862966427914
2016-08-10,585.8815235087476,600.8796441940957,583.7068098935058,593.309228099764
2016-08-11,592.2413001902876,599.0721677286521,586.8243344160251,586.8243344160251
2016-08-12,586.6770718731823,590.0625882899753,581.6351795448885,587.6670928265272
2016-08-13,586.7785858575165,589.3893371662832,583.6553232807158,585.6063890254981
2016-08-14,585.5775895592516,585.8532879227157,560.0688072632952,572.7941323513933
2016-08-15,570.8151438207174,573.9107354211444,560.2044835133414,567.4857481002539
2016-08-16,567.0994245292898,581.461875117204,563.1683433725605,578.4633278459701
2016-08-17,577.5090331901113,581.3018487664967,568.7772489229022,573.999199368756
2016-08-18,574.2365450640501,576.0493909500134,570.0057279977316,573.6346051922998
2016-08-19,573.814994706813,576.5132703308607,569.1690255464976,573.6856113314623
2016-08-20,573.8552356807082,583.3948928021698,570.9607752389986,580.6772171224967
2016-08-21,581.5041248672717,583.4737610264392,578.0351131663995,580.2640710660802
2016-08-22,580.645413546859,585.8007556599938,575.5479862695803,584.5310006792232
2016-08-23,584.1028817971091,585.903461797912,578.0013134985563,582.1403915731989
2016-08-24,581.4425871025371,582.3557877338424,576.6357928985566,578.8355713317429
2016-08-25,578.3673150148526,578.6014519058155,572.3496151205557,575.7225958239035
2016-08-26,575.8843677533182,579.1636164219524,575.0300702634647,578.7497338081189
2016-08-27,579.1825492470842,579.301256850288,566.4605290532684,569.4518502062841
2016-08-28,569.3354997647033,575.0956449603555,567.1323654902036,575.0956449603555
2016-08-29,574.7387353258158,577.0739119499378,571.5957500501902,572.9005311004324
2016-08-30,572.7564195935522,576.5820490909408,570.7088155655425,575.264045416163
2016-08-31,574.773222145528,575.5856506120906,569.959719995753,571.1965360376626
2016-09-01,572.0819184385427,573.1486358130268,567.9361617222079,572.5561672481705
2016-09-02,572.0333304523999,576.82247203265,568.2989832869532,575.0009111070633
2016-09-03,575.0201122258158,599.6775955528016,571.2543054569223,598.6908473034971
2016-09-04,598.1378493372433,615.4914630571855,594.2449988322766,611.4227799559515
2016-09-05,608.2345162845158,609.4469821145561,596.957341545806,606.1033693815909
2016-09-06,605.7871670368966,612.4426781605396,602.1642783548364,610.3828471588885
2016-09-07,611.886397630116,616.6834369645469,606.0976995772535,615.0585387829371
2016-09-08,615.1416784348286,630.1975954530337,613.0835830741268,627.3697008597358
2016-09-09,627.0502207004567,628.4814747335627,617.1099765036463,622.2820047345849
2016-09-10,622.425877133531,625.557713191903,620.0881840694323,623.2641908171909
2016-09-11,622.1417588211955,629.4400289141438,597.5941594059586,606.3234045793001
2016-09-12,606.8404358597544,608.9018602142285,603.1104591330691,607.3223156688099
2016-09-13,607.2235634407231,609.5897227483833,604.3152235829277,608.2890249240006
2016-09-14,608.0409844933903,611.2800951233585,606.7497429678272,608.7350306744854
2016-09-15,608.5634013654978,609.3198741784108,604.406083990222,605.2743670751692
2016-09-16,605.6471123133957,608.007600099347,605.1460690941248,607.7392757581945
2016-09-17,607.6908745797175,608.6650665439831,602.8424076982844,606.886534070155
2016-09-18,605.8913920699663,611.5809695990899,603.3745928510808,610.9444636865104
2016-09-19,610.1123883951511,611.8680674625148,606.0581877133935,608.5191535319566
2016-09-20,608.6422884032788,609.6726973138209,606.3336935802043,606.7807663856313
2016-09-21,595.5135020439022,600.9171429109099,593.8606695887972,596.5872229886088
2016-09-22,596.6848439898644,598.2082976521212,593.9688255749015,595.3638256212346
2016-09-23,595.7569446193885,602.8202151826483,594.0688800817877,601.5785021720683
2016-09-24,601.9619147149531,605.3187079088368,600.3999701831059,601.0346316912924
2016-09-25,601.5721189835625,603.6449803133777,596.5438519877891,600.5018579499821
2016-09-26,600.3050436206837,607.2074440720592,597.5227052287498,606.2001855573536
2016-09-27,606.7626676907136,607.5164733587593,601.0194813612147,604.6179169458967
2016-09-28,605.1495294758558,605.6781288492251,602.1640297861002,604.9065178321194
2016-09-29,604.4430434648111,606.7619247755902,602.6533504982636,605.8710149342171
2016-09-30,606.0302147513581,608.9129588326075,603.8794731295867,608.9129588326075
2016-10-01,609.1339402956839,616.521860598891,609.1339402956839,615.4437866654439
2016-10-02,614.7878115205175,615.5661639122754,606.826164654308,611.1847244226493
2016-10-03,610.920961184675,614.7135530272402,609.1390282695531,612.7803428472209
2016-10-04,611.8718428035135,612.9193952170363,605.7455472359941,608.7535531170712
2016-10-05,609.032842418593,613.9163000421673,606.6930187485284,611.7243118951259
2016-10-06,611.0537964097978,612.9183504404446,608.0832735368923,611.3559903041948
2016-10-07,611.2042781071792,618.4163856921302,608.7519383757635,617.7007337644986
2016-10-08,617.7228750005604,619.4546091513738,614.2213145357824,619.0011133410942
2016-10-09,617.9589988555869,619.1350322910573,610.902626981651,615.6507746403641
2016-10-10,614.7624625998476,618.9742468339597,613.7219008978675,617.885270112388
2016-10-11,618.3343460597853,644.4399862815096,615.9568335150612,642.0432135326828
2016-10-12,637.8379789898552,642.6475268397887,629.2638949387043,635.7951243678986
2016-10-13,635.5607196070614,638.4947014667101,632.9642416936196,635.3288217408204
2016-10-14,635.0997082443009,639.7247972412623,628.2336933182658,638.0457908025508
2016-10-15,638.1852775564123,640.8659262324807,635.7025169627082,636.7173591554766
2016-10-16,636.4165139606957,643.0889040862545,635.4246843581162,640.4330294524818
2016-10-17,640.6956017597988,642.9657551659681,634.8725680526493,638.2363785568257
2016-10-18,639.3712282388942,639.6130005963929,632.3556085849625,635.2516741913081
2016-10-19,635.1073672147385,637.1872139475424,625.6300228277548,628.6662997535108
2016-10-20,628.8362501095687,629.9903641026672,626.2095940321905,628.7118242328036
2016-10-21,628.2415726299581,632.7562002794239,628.0323774100737,630.4802818461595
2016-10-22,630.1529860821232,656.1634107552134,628.8791398822101,652.4767975854163
2016-10-23,654.7226947411775,655.1896670868693,647.9564534139524,650.3057909224307
2016-10-24,650.0543583096614,651.4105971709496,643.2038610986444,648.7729777619805
2016-10-25,649.5940700927189,657.3924264352524,648.8065290339989,652.6148720913783
2016-10-26,652.5920035217825,677.2721247830164,652.5920035217825,674.1736532731238
2016-10-27,674.285368153932,689.9828205669312,674.0683696626232,687.4780503021145
2016-10-28,687.2481114959443,689.4471865031167,681.8677855220296,688.4962938599248
2016-10-29,689.2473544226493,722.9057931707446,687.8508843170689,714.0132049999412
2016-10-30,711.4456199478483,713.8326100974502,693.5333639430038,697.5440979156243
2016-10-31,696.6602029146156,707.6464726000502,684.3350268775301,697.0695553784091
2016-11-01,697.1619452980285,736.5073031875758,696.5289551563453,729.7826819595628
2016-11-02,729.7368873957096,742.1366006752444,719.8111654425613,742.1366006752444
2016-11-03,744.04805396351,745.0901218149295,679.0267674090423,687.9545124061295
2016-11-04,686.9746165859666,707.2290589745887,683.7735923725198,704.0639814357988
2016-11-05,703.5317235431901,707.8627870457623,699.0348518635805,705.4952687890394
2016-11-06,705.1827960631338,718.8497535942843,701.2982339792059,716.3226858760313
2016-11-07,715.8587507673834,715.8587507673834,700.2375432058741,703.0813011748169
2016-11-08,704.342166649924,714.4729571473465,702.0007056937011,710.8930104497259
2016-11-09,710.8093276206829,743.5175976188497,708.8714975802365,721.2385791964598
2016-11-10,721.1930845445522,722.9726073724247,707.2265513265868,713.3071442331326
2016-11-11,713.2481919102636,719.0621575403701,712.3600031284843,716.6398744331848
2016-11-12,716.730298156384,716.9361431012891,701.8610629297402,704.1206813292735
2016-11-13,703.3847808595963,704.6020983412816,685.295758120865,702.3881415369592
2016-11-14,701.9865423188498,707.4600955245439,696.7563048766513,704.8674758914456
2016-11-15,702.388484840226,715.67496738285,702.388484840226,712.2453422595772
2016-11-16,711.8031745238364,740.8968470237938,708.7998627217405,737.3415145062261
2016-11-17,737.8787963399548,749.6812265080863,730.3281411168742,730.3281411168742
2016-11-18,733.5159476582389,750.4428165099569,730.0983399671245,748.4639181660784
2016-11-19,748.3661100189278,754.7509684788071,743.325737154348,750.7693031371174
2016-11-20,750.6763636068356,753.2048478914155,715.5726230045148,729.8329977409578
2016-11-21,727.9503358912477,738.5829403599674,727.9503358912477,736.549441363089
2016-11-22,736.366318692705,749.3658474216991,729.345998975166,748.0008385885615
2016-11-23,748.7223686709772,748.7223686709772,732.0317820379144,741.6163279205991
2016-11-24,741.7688606750164,743.5659933852934,728.9290615197059,737.6106062205533
2016-11-25,736.5556829842934,739.7574413834575,729.1553799626213,739.7574413834575
2016-11-26,737.8416420980788,739.7556247023924,724.3346541152107,732.8834415193076
2016-11-27,732.418204451302,736.732126799447,724.9748954729611,728.8590062573011
2016-11-28,728.8764162531509,734.375004834788,726.0819244903234,729.9131589550252
2016-11-29,730.4139860212515,733.7392698636346,726.947361104508,732.0910705749118
2016-11-30,732.1214724526936,744.8551436717757,729.0631295955776,742.370297121118
2016-12-01,742.3568618373367,754.5963944219072,741.7707350952678,753.1630525910048
2016-12-02,753.0438784678056,776.743089800518,751.7643526057205,769.78817671816
2016-12-03,770.6341221153474,770.8813843062487,756.3457198881106,766.6808823682435
2016-12-04,765.5494798697603,768.3435219165734,758.4693452175027,765.0191934692918
2016-12-05,764.8720046049168,766.9072200956462,745.9347868338791,751.8443230070479
2016-12-06,750.9011787559958,760.7224266977277,748.6209518130717,759.5092488244851
2016-12-07,759.5987956023451,768.9407032046026,751.0291348070524,765.0274254944902
2016-12-08,764.3045339420946,772.5094016687402,762.2262024665561,767.1251344839858
2016-12-09,767.6956254905681,773.5639942832647,766.4387060099021,772.45075208349
2016-12-10,772.7405566499747,776.5136969331774,770.409210755806,775.4348079091958
2016-12-11,775.5101020102769,775.5101020102769,765.0043265829372,769.3897794425235
2016-12-12,770.7915082354261,781.1815063643012,769.8964479438118,778.2982728836786
2016-12-13,777.9778602938035,789.9632749911095,772.0048423120476,777.1148524611921
2016-12-14,776.0633967087743,781.028935218116,772.6789441046136,777.5387069475062
2016-12-15,777.9858175043721,779.9112215180005,774.8830728407173,776.1219368298958
2016-12-16,776.1911552088596,784.7571888547947,774.8021913968886,780.9259172614201
2016-12-17,780.6540970564719,791.6569004718143,779.81272105774,788.9255361334598
2016-12-18,788.9242371308206,791.6118270058139,785.1548603779514,790.4343388020021
2016-12-19,790.547231050591,794.9604719234176,789.373908063466,790.9863472149785
2016-12-20,791.0847354951904,799.9145632755697,788.6597816894955,799.2034682736746
2016-12-21,799.6275226555387,833.3000276324859,798.6252597775245,833.3000276324859
2016-12-22,832.975862449333,874.452694482753,831.8373451850745,857.6320329591081
2016-12-23,856.4308311487679,916.9307747259443,856.24171904185,916.2689181350572
2016-12-24,915.0629676061328,917.3630699290841,881.96539712977,892.4642177832177
2016-12-25,891.8472033469388,896.4134577262306,855.0189860134664,894.8863982560963
2016-12-26,894.3888387244378,907.2220014320039,890.2879719956863,901.3421392502881
